zeitraum;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-06-15_2026-07-14;Allianz;Corporate;ChatGPT;ui_mixed;0.9328;0.2385;4031;56;2.2;1069;1146;365.91523879766464;3146;2477;1132;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-06-15_2026-07-14;Allianz;Corporate;AI Mode;grounded;0.8796;0.292;3583;52;2.2;1008;1146;57.16749572753906;1880;2369;1082;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-06-15_2026-07-14;Allianz;Corporate;Gemini;grounded;0.855;0.2807;3430;52;2.6;985;1152;60.868186950683594;1715;2839;1088;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-06-15_2026-07-14;Allianz;Corporate;AI Overview;grounded;0.914;0.3038;1977;59;1.8;956;1046;278.54007720947266;1481;1866;1030;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-06-15_2026-07-14;Allianz;Kfz;ChatGPT;ui_mixed;0.9094;0.2096;1908;56;3.1;873;960;240.1708880662918;1865;2923;958;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-06-15_2026-07-14;Allianz;Kfz;Gemini;grounded;0.8365;0.2393;1644;52;3.8;803;960;60.41387176513672;1440;4032;1051;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-06-15_2026-07-14;HUK-Coburg;Kfz;Gemini;grounded;0.8229;0.156;1072;51;2.5;790;960;24.619827270507812;950;1950;774;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-06-15_2026-07-14;Allianz;Zahnzusatz;ChatGPT;ui_mixed;0.8344;0.3196;1552;55;1.9;776;930;154.60558706521988;1453;1480;776;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-06-15_2026-07-14;ARAG;Rechtsschutz;ChatGPT;ui_mixed;0.7927;0.3819;2054;57;1.8;761;960;256.1216365098953;1869;1370;760;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-06-15_2026-07-14;ARAG;Rechtsschutz;Gemini;grounded;0.7583;0.3448;1727;53;2.9;728;960;71.90092468261719;1241;2113;724;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-06-15_2026-07-14;HUK-Coburg;Corporate;ChatGPT;ui_mixed;0.6283;0.1024;1731;53;4;720;1146;73.61088006198406;1395;2829;708;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-06-15_2026-07-14;Allianz;Kfz;AI Mode;grounded;0.7479;0.1885;1754;50;3.1;718;960;10.3560791015625;1298;2526;822;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-06-15_2026-07-14;HUK24;Kfz;ChatGPT;ui_mixed;0.7417;0.1546;1407;57;2.5;712;960;175.82719361782074;1306;1742;705;kw_7e2e6111-4157-448c-9353-8c478a0c8711;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-06-15_2026-07-14;Allianz;Zahnzusatz;Gemini;grounded;0.7602;0.2511;1049;53;3.1;707;930;64.81004333496094;929;2156;705;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-06-15_2026-07-14;HUK24;Kfz;Gemini;grounded;0.7365;0.1707;1173;52;3.1;707;960;31.84484100341797;1040;2168;706;kw_7e2e6111-4157-448c-9353-8c478a0c8711;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-06-15_2026-07-14;Allianz;Kfz;AI Overview;grounded;0.7629;0.2002;1196;57;2.9;695;911;143.04672241210938;1095;2261;775;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-06-15_2026-07-14;Allianz;Zahnzusatz;AI Mode;grounded;0.7312;0.3695;1888;52;2.4;680;930;65.40289306640625;1350;1606;680;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-06-15_2026-07-14;Allianz;Zahnzusatz;AI Overview;grounded;0.8438;0.366;1121;54;2.1;675;800;74.64669799804688;988;1400;675;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-06-15_2026-07-14;R+V;Corporate;ChatGPT;ui_mixed;0.5873;0.1013;1712;56;4.7;673;1146;137.5805341154337;1188;3230;690;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-06-15_2026-07-14;HUK-Coburg;Kfz;ChatGPT;ui_mixed;0.701;0.1291;1175;56;2.1;673;960;134.58820715453476;1104;1421;666;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-06-15_2026-07-14;Barmenia;Krankenhauszusatz;Gemini;grounded;0.6896;0.2786;1049;57;3.2;662;960;123.79908752441406;883;2099;658;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-06-15_2026-07-14;HUK-Coburg;Corporate;AI Mode;grounded;0.575;0.0962;1180;52;3.3;659;1146;38.417755126953125;774;2182;652;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-06-15_2026-07-14;HUK-Coburg;Kfz;AI Overview;grounded;0.7025;0.1627;972;56;2.7;640;911;101.30809783935547;822;1664;627;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-06-15_2026-07-14;HUK24;Kfz;AI Overview;grounded;0.6948;0.1625;971;57;2.4;633;911;122.5340347290039;887;1525;627;kw_7e2e6111-4157-448c-9353-8c478a0c8711;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-06-15_2026-07-14;Allianz;Wohngebäude;ChatGPT;ui_mixed;0.6583;0.2042;1116;54;2;632;960;82.77822875976562;1073;1240;635;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-06-15_2026-07-14;HUK-Coburg;Corporate;Gemini;grounded;0.5373;0.0934;1142;49;4;619;1152;-9.668312072753906;779;2407;605;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-06-15_2026-07-14;Allianz;Hausrat;ChatGPT;ui_mixed;0.6406;0.2335;1162;55;2.4;615;960;105.61838391423225;1085;1482;619;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-06-15_2026-07-14;Allianz;Risikoleben;ChatGPT;ui_mixed;0.6385;0.2123;1035;53;2.6;613;960;60.8707617521286;1016;1631;618;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-06-15_2026-07-14;Allianz;Haftpflicht;ChatGPT;ui_mixed;0.6354;0.1814;1060;55;2.9;610;960;104.85580444335938;1018;1803;618;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-06-15_2026-07-14;ARAG;Rechtsschutz;AI Overview;grounded;0.6759;0.277;1079;57;2.2;609;901;129.0328369140625;946;1315;609;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-06-15_2026-07-14;HUK-Coburg;Kfz;AI Mode;grounded;0.6219;0.1467;1365;49;2.8;597;960;-10.697525024414062;852;1693;597;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-06-15_2026-07-14;Barmenia;Zahnzusatz;Gemini;grounded;0.629;0.1779;743;55;3.3;585;930;74.59306335449219;691;1947;584;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-06-15_2026-07-14;Allianz;Wohngebäude;AI Overview;grounded;0.6492;0.2962;875;54;1.8;581;895;69.14299011230469;770;1051;585;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-06-15_2026-07-14;Allianz;Wohngebäude;Gemini;grounded;0.5927;0.2262;857;52;2.7;569;960;31.72618865966797;720;1546;575;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-06-15_2026-07-14;Allianz;Haftpflicht;AI Mode;grounded;0.5917;0.1804;1185;48;3.2;568;960;-41.114219665527344;914;1839;582;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-06-15_2026-07-14;HUK-Coburg;Corporate;AI Overview;grounded;0.5392;0.1242;808;61;3;564;1046;158.20819091796875;727;1678;560;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-06-15_2026-07-14;Allianz;Wohngebäude;AI Mode;grounded;0.5865;0.2725;1278;49;2.4;563;960;-22.403594970703125;991;1378;569;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-06-15_2026-07-14;Allianz;Risikoleben;AI Mode;grounded;0.5854;0.22;1331;49;2.8;562;960;-27.350860595703125;971;1664;597;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-06-15_2026-07-14;Allianz;Sterbegeld;ChatGPT;ui_mixed;0.5844;0.3187;1106;53;1.8;561;960;61.48884582519531;1025;1032;561;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-06-15_2026-07-14;Allianz;Unfall;ChatGPT;ui_mixed;0.5802;0.1865;1011;56;2.2;557;960;110.99137878417969;940;1224;557;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-06-15_2026-07-14;Allianz;Berufsunfähigkeit;ChatGPT;ui_mixed;0.5729;0.1898;1036;54;2.7;550;960;74.03414472937584;1000;1461;547;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-06-15_2026-07-14;AXA;Corporate;ChatGPT;ui_mixed;0.4782;0.0935;1580;56;4.6;548;1146;132.26158958673477;1161;2685;578;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-06-15_2026-07-14;ERGO;Corporate;ChatGPT;ui_mixed;0.4764;0.0874;1477;55;4.6;546;1146;121.34932109713554;1147;2602;567;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-06-15_2026-07-14;CosmosDirekt;Kfz;Gemini;grounded;0.5635;0.0934;642;58;4.9;541;960;96.19503784179688;589;2630;542;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-06-15_2026-07-14;HUK-Coburg;Hausrat;Gemini;grounded;0.5531;0.1466;553;53;3.6;531;960;36.65068054199219;531;1856;522;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-06-15_2026-07-14;Allianz;Risikoleben;Gemini;grounded;0.5479;0.1821;707;51;4;526;960;19.15100860595703;646;2182;552;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-06-15_2026-07-14;ARAG;Rechtsschutz;AI Mode;grounded;0.5458;0.1932;1371;50;2.5;524;960;6.4978485107421875;964;1296;523;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-06-15_2026-07-14;Allianz;Risikoleben;AI Overview;grounded;0.6118;0.2006;749;55;2.5;520;850;70.36775970458984;673;1298;525;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-06-15_2026-07-14;ERGO;Krankenhauszusatz;ChatGPT;ui_mixed;0.5365;0.1945;875;54;3.1;515;960;60.479847833514214;821;1597;511;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-06-15_2026-07-14;Allianz;Hausrat;AI Overview;grounded;0.5754;0.2261;725;54;2.3;500;869;47.832664489746094;653;1172;517;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-06-15_2026-07-14;R+V;Corporate;Gemini;grounded;0.4323;0.0975;1191;55;4.4;498;1152;64.13681030273438;600;2262;509;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-06-15_2026-07-14;Alte Leipziger;Berufsunfähigkeit;Gemini;grounded;0.5146;0.1714;672;61;2.7;494;960;124.09915161132812;574;1334;492;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-06-15_2026-07-14;ERGO;Krankenhauszusatz;Gemini;grounded;0.5146;0.1801;678;54;4;494;960;45.35218811035156;552;1889;475;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-06-15_2026-07-14;LV 1871;Berufsunfähigkeit;Gemini;grounded;0.5146;0.1885;739;59;3.1;494;960;102.58428955078125;592;1526;492;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-06-15_2026-07-14;AXA;Haftpflicht;ChatGPT;ui_mixed;0.5083;0.1234;721;55;3.8;488;960;64.64554595947266;685;1837;488;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-06-15_2026-07-14;Allianz;Unfall;AI Mode;grounded;0.5052;0.2188;1520;51;2.3;485;960;19.82251739501953;996;1161;496;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-06-15_2026-07-14;HUK24;Kfz;AI Mode;grounded;0.5052;0.0859;799;50;2.8;485;960;3.5040740966796875;615;1348;482;kw_7e2e6111-4157-448c-9353-8c478a0c8711;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-06-15_2026-07-14;HDI;Berufsunfähigkeit;ChatGPT;ui_mixed;0.5031;0.1711;934;54;3.6;483;960;73.56165307760239;869;1741;484;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-06-15_2026-07-14;R+V;Corporate;AI Mode;grounded;0.4206;0.0834;1023;54;4.1;482;1146;42.98150634765625;559;2021;487;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-06-15_2026-07-14;Allianz;Haftpflicht;AI Overview;grounded;0.5607;0.2002;692;54;2.8;480;856;50.847190856933594;631;1368;488;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-0
2026-06-15_2026-07-14;CosmosDirekt;Risikoleben;Gemini;grounded;0.5;0.1517;589;55;2.8;480;960;59.169654846191406;544;1319;479;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-06-15_2026-07-14;HUK-Coburg;Haftpflicht;Gemini;grounded;0.5;0.1265;547;53;4.2;480;960;33.182777404785156;506;1951;470;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-06-15_2026-07-14;CosmosDirekt;Kfz;AI Overview;grounded;0.5247;0.1177;703;61;3.4;478;911;135.31209564208984;623;1648;487;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-06-15_2026-07-14;ERGO;Zahnzusatz;Gemini;grounded;0.5129;0.1726;721;44;4;477;930;-68.13574981689453;580;1913;474;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-06-15_2026-07-14;Allianz;Berufsunfähigkeit;Gemini;grounded;0.4958;0.1773;695;57;3.7;476;960;75.50724792480469;571;1742;475;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-06-15_2026-07-14;Allianz;Berufsunfähigkeit;AI Mode;grounded;0.4938;0.2089;1107;49;2.9;474;960;-10.11297607421875;827;1378;476;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-06-15_2026-07-14;Alte Leipziger;Berufsunfähigkeit;ChatGPT;ui_mixed;0.4906;0.1693;924;51;2.5;471;960;16.80823716521263;888;1182;469;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-06-15_2026-07-14;HUK-Coburg;Rechtsschutz;Gemini;grounded;0.4906;0.113;566;60;4;471;960;103.33782196044922;499;1889;467;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-06-15_2026-07-14;WGV;Rechtsschutz;Gemini;grounded;0.4885;0.1512;757;63;3.1;469;960;171.18661499023438;654;1445;469;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-06-15_2026-07-14;Hannoversche;Risikoleben;AI Overview;grounded;0.5518;0.1722;643;55;2.3;469;850;60.971778869628906;593;1093;469;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-06-15_2026-07-14;Allianz;Sterbegeld;AI Overview;grounded;0.532;0.2384;778;52;2.4;466;876;20.146438598632812;665;1114;465;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-06-15_2026-07-14;AXA;Haftpflicht;AI Mode;grounded;0.4844;0.172;1130;49;3.8;465;960;-10.133132934570312;835;1828;483;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-06-15_2026-07-14;ADAC;Kfz;AI Mode;grounded;0.4833;0.1811;1685;54;3;464;960;71.35945129394531;897;1311;438;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-06-15_2026-07-14;Allianz;Hausrat;Gemini;grounded;0.4792;0.1786;674;50;3.4;460;960;0.4449005126953125;532;1639;478;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-06-15_2026-07-14;Allianz;Berufsunfähigkeit;AI Overview;grounded;0.5044;0.1882;653;56;2.4;459;910;75.71929931640625;596;1106;459;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-06-15_2026-07-14;CosmosDirekt;Risikoleben;AI Overview;grounded;0.54;0.1856;693;57;2.6;459;850;80.26151275634766;605;1269;479;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-06-15_2026-07-14;Hannoversche;Risikoleben;Gemini;grounded;0.4771;0.1406;546;56;3.1;458;960;63.64031982421875;516;1414;458;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-06-15_2026-07-14;Allianz;Krankenhauszusatz;ChatGPT;ui_mixed;0.474;0.1945;875;56;2.4;455;960;94.25030672550201;806;1113;455;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-06-15_2026-07-14;ADAC;Kfz;AI Overview;grounded;0.4907;0.1296;774;61;3.9;447;911;133.11858367919922;600;1667;424;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-06-15_2026-07-14;Allianz;Unfall;AI Overview;grounded;0.5114;0.2072;712;56;2.2;447;874;73.31417846679688;630;993;451;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-06-15_2026-07-14;DEVK;Kfz;ChatGPT;ui_mixed;0.4646;0.072;655;57;5.6;446;960;90.62281799316406;636;2472;445;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-06-15_2026-07-14;Hannoversche;Risikoleben;ChatGPT;ui_mixed;0.4635;0.1426;695;52;2.7;445;960;28.24632579088211;618;1181;444;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-06-15_2026-07-14;VHV;Haftpflicht;Gemini;grounded;0.4625;0.1439;622;56;5.1;444;960;57.705970764160156;500;2268;449;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-06-15_2026-07-14;Debeka;Corporate;ChatGPT;ui_mixed;0.3874;0.0733;1238;53;5.4;444;1146;69.78326708078384;1024;2366;438;kw_f2523300-5701-448f-bdc2-826cacdc7496;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-06-15_2026-07-14;HUK-Coburg;Rechtsschutz;AI Overview;grounded;0.4928;0.1797;700;61;2.2;444;901;143.70497131347656;646;995;444;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-06-15_2026-07-14;HUK24;Hausrat;Gemini;grounded;0.4573;0.1434;541;54;4.3;439;960;37.1470947265625;458;1874;436;kw_7e2e6111-4157-448c-9353-8c478a0c8711;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-06-15_2026-07-14;LV 1871;Berufsunfähigkeit;ChatGPT;ui_mixed;0.4521;0.1616;882;54;3.5;434;960;64.98585233092308;848;1496;431;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-06-15_2026-07-14;AXA;Corporate;AI Mode;grounded;0.3752;0.0834;1023;55;4;430;1146;51.5189208984375;557;1776;446;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-06-15_2026-07-14;LV 1871;Sterbegeld;AI Overview;grounded;0.4909;0.2093;683;54;2.4;430;876;48.975364685058594;611;1033;429;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-06-15_2026-07-14;Allianz;Hausrat;AI Mode;grounded;0.4469;0.1555;953;48;2.8;429;960;-29.625106811523438;683;1263;445;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-06-15_2026-07-14;CosmosDirekt;Risikoleben;AI Mode;grounded;0.4385;0.1554;940;51;3.2;421;960;9.744010925292969;649;1454;451;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-06-15_2026-07-14;ERGO;Corporate;Gemini;grounded;0.3655;0.0883;1079;53;4.3;421;1152;39.537109375;572;1894;437;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-06-15_2026-07-14;Barmenia;Krankenhauszusatz;ChatGPT;ui_mixed;0.4354;0.167;751;56;4.1;418;960;91.17579644918442;714;1691;415;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-06-15_2026-07-14;Allianz;Rechtsschutz;AI Mode;grounded;0.4344;0.1533;1088;48;2.9;417;960;-25.88397216796875;778;1220;418;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-06-15_2026-07-14;CosmosDirekt;Kfz;ChatGPT;ui_mixed;0.4313;0.0792;721;59;4.6;414;960;127.36042022705078;698;1899;411;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-06-15_2026-07-14;HUK-Coburg;Haftpflicht;ChatGPT;ui_mixed;0.4281;0.1119;654;55;2.6;411;960;60.40577697753906;626;1046;407;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-06-15_2026-07-14;Allianz;Rechtsschutz;ChatGPT;ui_mixed;0.4271;0.1694;911;57;3.2;410;960;123.68016168288887;838;1296;409;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-06-15_2026-07-14;Allianz;Sterbegeld;AI Mode;grounded;0.425;0.2304;1308;49;2.9;408;960;-19.433555603027344;877;1194;408;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-06-15_2026-07-14;Alte Leipziger;Berufsunfähigkeit;AI Overview;grounded;0.4473;0.1573;546;60;2.8;407;910;106.60528564453125;526;1140;407;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-06-15_2026-07-14;HUK-Coburg;Rechtsschutz;AI Mode;grounded;0.424;0.1385;983;54;2.9;407;960;56.08575439453125;684;1162;406;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-06-15_2026-07-14;HUK24;Haftpflicht;Gemini;grounded;0.4219;0.1143;494;55;4.7;405;960;42.078399658203125;432;1884;401;kw_7e2e6111-4157-448c-9353-8c478a0c8711;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
