datum;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-08-01;Allianz;Kfz;ChatGPT;ui_mixed;0.9762;0.173;105;53;2.7;41;42;6.4338226318359375;106;122;45;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;Allianz;Zahnzusatz;ChatGPT;ui_mixed;0.9524;0.2399;95;52;2;40;42;4.340888977050781;93;81;40;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-01;ARAG;Rechtsschutz;ChatGPT;ui_mixed;0.9286;0.2446;114;54;1.7;39;42;8.137130737304688;99;67;39;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-01;Allianz;Wohngebäude;ChatGPT;ui_mixed;0.8333;0.1573;81;50;2.2;35;42;-0.169219970703125;81;78;35;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;Allianz;Berufsunfähigkeit;ChatGPT;ui_mixed;0.8333;0.1548;74;52;3;35;42;2.386444091796875;72;104;35;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01;Allianz;Sterbegeld;ChatGPT;ui_mixed;0.8333;0.2395;74;52;1.5;35;42;2.2589111328125;69;52;35;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-01;Alte Leipziger;Berufsunfähigkeit;ChatGPT;ui_mixed;0.8333;0.1715;82;47;2.4;35;42;-5.601470947265625;83;87;36;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01;Allianz;Corporate;ChatGPT;ui_mixed;0.9444;0.222;125;53;1.8;34;36;6.027824401855469;103;63;36;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-01;HDI;Berufsunfähigkeit;ChatGPT;ui_mixed;0.8095;0.1611;77;51;4.2;34;42;0.7698974609375;76;143;34;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01;Allianz;Hausrat;ChatGPT;ui_mixed;0.7619;0.1584;61;53;2.2;32;42;3.342529296875;61;70;32;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-01;Hannoversche;Risikoleben;ChatGPT;ui_mixed;0.7619;0.1604;73;51;3.1;32;42;0.9632110595703125;69;101;33;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01;Haftpflichtkasse;Haftpflicht;ChatGPT;ui_mixed;0.7619;0.1516;69;49;4.2;32;42;-1.458648681640625;64;134;32;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01;HUK24;Kfz;ChatGPT;ui_mixed;0.7381;0.1219;74;52;3.1;31;42;2.5142135620117188;73;96;31;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;HUK-Coburg;Kfz;ChatGPT;ui_mixed;0.7381;0.1186;72;51;2.4;31;42;0.9140396118164062;59;70;29;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;Allianz;Risikoleben;ChatGPT;ui_mixed;0.7143;0.1253;57;52;3.7;30;42;2.03875732421875;55;110;30;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01;Allianz;Haftpflicht;ChatGPT;ui_mixed;0.6905;0.1297;59;51;2.8;29;42;1.2020339965820312;56;82;29;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01;ERGO;Krankenhauszusatz;ChatGPT;ui_mixed;0.6905;0.401;164;52;2.4;29;42;6.034599304199219;123;70;29;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01;HUK-Coburg;Rechtsschutz;ChatGPT;ui_mixed;0.6667;0.1459;68;53;4.4;28;42;3.6716079711914062;63;129;29;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-01;Barmenia;Krankenhauszusatz;ChatGPT;ui_mixed;0.6429;0.1589;65;53;3.7;27;42;4.073524475097656;63;101;27;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01;Allianz;Unfall;ChatGPT;ui_mixed;0.619;0.1501;62;50;2.5;26;42;0.1383056640625;60;64;26;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;ERGO;Sterbegeld;ChatGPT;ui_mixed;0.619;0.5016;155;53;2.1;26;42;4.75994873046875;85;53;25;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-01;Allianz;Krankenhauszusatz;ChatGPT;ui_mixed;0.5952;0.1296;53;53;2.8;25;42;3.2298126220703125;52;71;25;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01;R+V;Corporate;ChatGPT;ui_mixed;0.6667;0.1172;66;51;4.2;24;36;1.2298583984375;50;101;24;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-01;HUK-Coburg;Corporate;ChatGPT;ui_mixed;0.6667;0.1048;59;51;3.8;24;36;0.6555404663085938;52;92;24;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-01;Allianz;Rechtsschutz;ChatGPT;ui_mixed;0.5476;0.133;62;53;4.2;23;42;3.3453140258789062;52;97;23;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-01;CosmosDirekt;Risikoleben;ChatGPT;ui_mixed;0.5476;0.1165;53;52;4;23;42;2.5103759765625;53;93;23;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01;HanseMerkur;Reise;ChatGPT;ui_mixed;0.7667;0.2553;48;56;2.3;23;30;5.2709197998046875;47;53;23;kw_b1155354-e344-4376-96a5-8ca40a83f686;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;openai-0
2026-08-01;ADAC;Reise;ChatGPT;ui_mixed;0.7333;0.1968;37;53;3.9;22;30;2.1477584838867188;37;85;22;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;openai-0
2026-08-01;ERGO;Zahnzusatz;ChatGPT;ui_mixed;0.5238;0.3384;134;53;2.5;22;42;6.5746307373046875;94;52;21;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-01;HUK-Coburg;Wohngebäude;ChatGPT;ui_mixed;0.5238;0.0893;46;50;4.1;22;42;-0.384002685546875;41;91;22;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;Barmenia;Zahnzusatz;ChatGPT;ui_mixed;0.5;0.0985;39;51;3;21;42;0.8563690185546875;36;60;20;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-01;HUK24;Hausrat;ChatGPT;ui_mixed;0.5;0.1169;45;54;2.9;21;42;3.2692413330078125;45;61;21;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-01;DKV;Krankenhauszusatz;ChatGPT;ui_mixed;0.5;0.0807;33;48;3.3;21;42;-1.097381591796875;26;66;20;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01;AXA;Wohngebäude;ChatGPT;ui_mixed;0.4762;0.0621;32;50;3.8;20;42;0.0653533935546875;31;75;20;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;R+V;Wohngebäude;ChatGPT;ui_mixed;0.4762;0.0641;33;53;4.9;20;42;1.4843292236328125;29;98;20;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;ADAC;Rechtsschutz;ChatGPT;ui_mixed;0.4524;0.0987;46;54;4.1;19;42;3.3840179443359375;41;78;19;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-01;Allianz;Reise;ChatGPT;ui_mixed;0.6333;0.1915;36;54;3.2;19;30;3.2132339477539062;40;68;21;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;openai-0
2026-08-01;AXA;Haftpflicht;ChatGPT;ui_mixed;0.4524;0.0593;27;49;4.7;19;42;-0.7104339599609375;27;89;19;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01;Hannoversche;Berufsunfähigkeit;ChatGPT;ui_mixed;0.4524;0.0732;35;48;4.6;19;42;-1.2736358642578125;33;87;19;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01;ERGO;Risikoleben;ChatGPT;ui_mixed;0.4524;0.3253;148;55;2.1;19;42;7.8041229248046875;81;34;16;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01;Debeka;Corporate;ChatGPT;ui_mixed;0.5278;0.0959;54;54;4.1;19;36;3.9944915771484375;53;78;19;kw_f2523300-5701-448f-bdc2-826cacdc7496;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-01;CosmosDirekt;Kfz;ChatGPT;ui_mixed;0.4286;0.0527;32;56;4.8;18;42;3.55474853515625;32;87;18;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;ADAC;Unfall;ChatGPT;ui_mixed;0.4048;0.0533;22;49;3.9;17;42;-0.2641754150390625;22;66;17;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;ADAC;Kfz;ChatGPT;ui_mixed;0.4048;0.0675;41;52;2.8;17;42;1.6339263916015625;35;47;17;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;DEVK;Kfz;ChatGPT;ui_mixed;0.4048;0.0445;27;52;5.7;17;42;0.95697021484375;27;97;17;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;ERGO;Wohngebäude;ChatGPT;ui_mixed;0.4048;0.2757;142;51;3.5;17;42;0.9526748657226562;59;42;12;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;ERGO;Corporate;ChatGPT;ui_mixed;0.4722;0.0977;55;54;4.1;17;36;3.6328811645507812;43;69;17;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-01;ERGO;Hausrat;ChatGPT;ui_mixed;0.4048;0.3325;128;50;3;17;42;0.4156951904296875;57;39;13;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-01;HUK24;Risikoleben;ChatGPT;ui_mixed;0.4048;0.0901;41;53;3.1;17;42;2.699310302734375;41;52;17;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01;AXA;Corporate;ChatGPT;ui_mixed;0.4444;0.0746;42;50;4.1;16;36;0.1955413818359375;33;65;16;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-01;LV 1871;Berufsunfähigkeit;ChatGPT;ui_mixed;0.381;0.0628;30;52;5.4;16;42;0.9630050659179688;30;87;16;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01;VHV;Unfall;ChatGPT;ui_mixed;0.381;0.0581;24;52;4.6;16;42;0.8691864013671875;24;74;16;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;AXA;Kfz;ChatGPT;ui_mixed;0.3571;0.0412;25;52;5.5;15;42;0.8127822875976562;23;82;15;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;AXA;Hausrat;ChatGPT;ui_mixed;0.3571;0.0571;22;50;4.4;15;42;-0.0105438232421875;22;66;15;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-01;ERGO;Unfall;ChatGPT;ui_mixed;0.3571;0.3801;157;53;1.8;15;42;5.8214111328125;107;27;15;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;ERGO;Berufsunfähigkeit;ChatGPT;ui_mixed;0.3571;0.2741;131;52;2.7;15;42;3.1911849975585938;91;35;13;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01;ERGO;Kfz;ChatGPT;ui_mixed;0.3571;0.2241;136;52;3;15;42;2.703125;74;36;12;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;ERGO;Reise;ChatGPT;ui_mixed;0.5;0.1489;28;54;2.7;15;30;2.0349655151367188;28;40;15;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;openai-0
2026-08-01;ARAG;Krankenhauszusatz;ChatGPT;ui_mixed;0.3333;0.0489;20;50;5.1;14;42;-0.042724609375;20;71;14;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01;DEVK;Wohngebäude;ChatGPT;ui_mixed;0.3333;0.0466;24;51;5.3;14;42;0.572357177734375;24;74;14;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;WGV;Rechtsschutz;ChatGPT;ui_mixed;0.3333;0.0536;25;58;3.2;14;42;3.8215255737304688;24;45;14;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-01;ERGO;Haftpflicht;ChatGPT;ui_mixed;0.3333;0.3011;137;52;2.4;14;42;2.4267425537109375;78;26;11;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01;ERGO;Rechtsschutz;ChatGPT;ui_mixed;0.3333;0.2597;121;53;1.8;14;42;5.2059478759765625;80;25;14;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-01;R+V;Haftpflicht;ChatGPT;ui_mixed;0.3333;0.0527;24;52;5.1;14;42;0.733978271484375;21;72;14;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01;Debeka;Krankenhauszusatz;ChatGPT;ui_mixed;0.3333;0.0636;26;50;4.9;14;42;-0.23358154296875;25;69;14;kw_f2523300-5701-448f-bdc2-826cacdc7496;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01;HUK-Coburg;Hausrat;ChatGPT;ui_mixed;0.3333;0.0571;22;50;3.2;14;42;0.0396728515625;21;45;14;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-01;DKV;Zahnzusatz;ChatGPT;ui_mixed;0.3333;0.0505;20;50;4.6;14;42;-0.1868743896484375;19;65;14;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-01;LV 1871;Sterbegeld;ChatGPT;ui_mixed;0.3095;0.068;21;49;4.4;13;42;-0.3408966064453125;21;57;13;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-01;HanseMerkur;Zahnzusatz;ChatGPT;ui_mixed;0.3095;0.0732;29;51;3.9;13;42;0.42632293701171875;29;51;13;kw_b1155354-e344-4376-96a5-8ca40a83f686;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-01;VHV;Wohngebäude;ChatGPT;ui_mixed;0.3095;0.0544;28;56;4.4;13;42;3.0829315185546875;24;57;13;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;R+V;Kfz;ChatGPT;ui_mixed;0.3095;0.0329;20;54;6.3;13;42;1.2158660888671875;17;82;13;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;LVM;Corporate;ChatGPT;ui_mixed;0.3611;0.0622;35;53;4.4;13;36;1.451507568359375;29;57;13;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-01;HUK-Coburg;Haftpflicht;ChatGPT;ui_mixed;0.3095;0.0681;31;48;3.2;13;42;-1.035614013671875;30;41;13;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01;AXA;Unfall;ChatGPT;ui_mixed;0.2857;0.0508;21;48;6.6;12;42;-0.9336090087890625;21;79;12;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;HUK24;Haftpflicht;ChatGPT;ui_mixed;0.2857;0.0637;29;51;3.8;12;42;0.43210601806640625;29;45;12;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01;VHV;Haftpflicht;ChatGPT;ui_mixed;0.2857;0.044;20;49;4.8;12;42;-0.4504852294921875;18;58;12;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01;DEVK;Hausrat;ChatGPT;ui_mixed;0.2619;0.0468;18;50;4.9;11;42;0.073699951171875;18;54;11;kw_296cebc1-794b-456d-8ce4-ca398a7b8b6e;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-01;HUK24;Wohngebäude;ChatGPT;ui_mixed;0.2619;0.0563;29;56;3.2;11;42;3.373504638671875;28;35;11;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;Gothaer;Wohngebäude;ChatGPT;ui_mixed;0.2381;0.035;18;55;4.2;10;42;1.6968994140625;18;42;10;kw_37880128-3d28-46fe-9f61-d6c869e2d032;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;HUK24;Zahnzusatz;ChatGPT;ui_mixed;0.2381;0.0556;22;55;5.1;10;42;2.07501220703125;22;51;10;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-01;HanseMerkur;Krankenhauszusatz;ChatGPT;ui_mixed;0.2381;0.0465;19;48;4.5;10;42;-0.9194793701171875;19;45;10;kw_b1155354-e344-4376-96a5-8ca40a83f686;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01;Haftpflichtkasse;Hausrat;ChatGPT;ui_mixed;0.2381;0.039;15;47;4.7;10;42;-1.0340423583984375;15;47;10;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-01;Barmenia;Wohngebäude;ChatGPT;ui_mixed;0.2143;0.0369;19;52;3.1;9;42;0.6441802978515625;19;28;9;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01;DA Direkt;Kfz;ChatGPT;ui_mixed;0.2143;0.0198;12;52;5.4;9;42;0.44354248046875;12;49;9;kw_2a762f00-af78-4bb7-b874-5daf8ed428dc;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;WGV;Risikoleben;ChatGPT;ui_mixed;0.2143;0.0484;22;52;2.4;9;42;0.6730575561523438;22;22;9;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01;Signal Iduna;Unfall;ChatGPT;ui_mixed;0.2143;0.0291;12;43;6.6;9;42;-1.5022125244140625;11;53;8;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;VHV;Kfz;ChatGPT;ui_mixed;0.2143;0.0313;19;53;5.7;9;42;1.0466156005859375;15;51;9;kw_b3e38115-670e-4795-96a2-dbf2f0b47733;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;HDI;Corporate;ChatGPT;ui_mixed;0.25;0.0355;20;59;5.3;9;36;2.938690185546875;16;42;8;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-01;HUK-Coburg;Zahnzusatz;ChatGPT;ui_mixed;0.2143;0.0354;14;50;4.7;9;42;-0.011474609375;14;42;9;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-01;Barmenia;Unfall;ChatGPT;ui_mixed;0.1905;0.0363;15;55;4.4;8;42;1.491455078125;14;35;8;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;Alte Leipziger;Haftpflicht;ChatGPT;ui_mixed;0.1905;0.0308;14;40;4.9;8;42;-2.814361572265625;14;39;8;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01;Signal Iduna;Krankenhauszusatz;ChatGPT;ui_mixed;0.1905;0.0342;14;44;6.5;8;42;-1.779571533203125;14;52;8;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01;LV 1871;Risikoleben;ChatGPT;ui_mixed;0.1905;0.0286;13;51;7.1;8;42;0.24176025390625;12;50;7;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01;Württembergische;Zahnzusatz;ChatGPT;ui_mixed;0.1905;0.0303;12;48;4.6;8;42;-0.4681854248046875;10;37;8;kw_8cd0213a-ff09-49f8-9e14-2e088c094043;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-08-01;HanseMerkur;Sterbegeld;ChatGPT;ui_mixed;0.1905;0.0615;19;47;3.6;8;42;-1.28399658203125;19;29;8;kw_b1155354-e344-4376-96a5-8ca40a83f686;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-01;LVM;Kfz;ChatGPT;ui_mixed;0.1905;0.0313;19;49;5.6;8;42;-0.330352783203125;14;45;8;kw_cdfd3b5b-0c22-485c-bbc4-00fde89a1c45;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01;HUK-Coburg;Unfall;ChatGPT;ui_mixed;0.1905;0.0484;20;47;5.4;8;42;-0.8862762451171875;15;43;8;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;AXA;Krankenhauszusatz;ChatGPT;ui_mixed;0.1667;0.022;9;48;5.6;7;42;-0.3304595947265625;9;39;7;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01;Alte Leipziger;Risikoleben;ChatGPT;ui_mixed;0.1667;0.0264;12;46;6.3;7;42;-0.9969329833984375;12;44;7;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01;Signal Iduna;Berufsunfähigkeit;ChatGPT;ui_mixed;0.1667;0.023;11;42;5.7;7;42;-1.5858154296875;10;40;7;kw_80da741d-9a64-4086-95c0-eb9701df02f8;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01;HUK24;Unfall;ChatGPT;ui_mixed;0.1667;0.0291;12;55;3.6;7;42;1.1052474975585938;12;25;7;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;Haftpflichtkasse;Unfall;ChatGPT;ui_mixed;0.1667;0.0218;9;42;4.1;7;42;-1.362579345703125;9;29;7;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01;Debeka;Sterbegeld;ChatGPT;ui_mixed;0.1667;0.0388;12;52;5.7;7;42;0.4276123046875;12;40;7;kw_f2523300-5701-448f-bdc2-826cacdc7496;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-01;HUK-Coburg;Risikoleben;ChatGPT;ui_mixed;0.1667;0.0242;11;47;7.4;7;42;-0.521453857421875;9;52;7;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
