zeitraum;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-07-11_2026-08-09;Allianz;Corporate;AI Mode;grounded;0.8963;0.2747;3387;53;2.3;968;1080;122.5889663696289;2009;2500;1065;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-07-11_2026-08-09;Barmenia;Krankenhauszusatz;Gemini;grounded;0.7811;0.1787;1382;55;3.1;935;1197;116.20038604736328;1280;2886;935;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-07-11_2026-08-09;Allianz;Wohngebäude;ChatGPT;ui_mixed;0.78;0.1586;1952;51;2.2;929;1191;21.3970947265625;1886;2018;929;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-07-11_2026-08-09;Allianz;Sterbegeld;ChatGPT;ui_mixed;0.7647;0.2261;1867;52;1.8;913;1194;79.66055369377136;1782;1656;912;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-11_2026-08-09;Allianz;Berufsunfähigkeit;ChatGPT;ui_mixed;0.7533;0.1534;1899;51;3;913;1212;31.113682806491852;1844;2745;909;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-11_2026-08-09;ARAG;Rechtsschutz;AI Overview;grounded;0.787;0.234;1608;54;2.4;894;1136;129.8899688720703;1482;2172;893;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-07-11_2026-08-09;Allianz;Corporate;Gemini;grounded;0.8222;0.2521;2759;53;2.8;888;1080;107.97257232666016;1594;2743;984;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-07-11_2026-08-09;Allianz;Risikoleben;AI Mode;grounded;0.7406;0.1398;2060;52;3.2;882;1191;58.2144775390625;1654;2870;911;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-11_2026-08-09;Allianz;Wohngebäude;AI Mode;grounded;0.7372;0.1788;2082;52;2.7;878;1191;60.86298370361328;1675;2449;892;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-07-11_2026-08-09;Haftpflichtkasse;Haftpflicht;Gemini;grounded;0.7292;0.1305;1213;53;3.7;875;1200;73.30183410644531;1158;3549;950;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-07-11_2026-08-09;Allianz;Haftpflicht;AI Mode;grounded;0.7283;0.1406;2122;51;3.7;874;1200;40.66748809814453;1765;3414;931;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-11_2026-08-09;Allianz;Risikoleben;ChatGPT;ui_mixed;0.7313;0.1444;1746;51;3.3;871;1191;28.257870726287365;1692;2831;869;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-11_2026-08-09;Allianz;Hausrat;ChatGPT;ui_mixed;0.7304;0.1708;1805;52;2.4;867;1187;59.82595282793045;1749;2141;877;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-07-11_2026-08-09;Allianz;Berufsunfähigkeit;AI Mode;grounded;0.7129;0.1461;1930;51;3.3;864;1212;39.858558654785156;1525;2850;863;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-11_2026-08-09;Alte Leipziger;Berufsunfähigkeit;Gemini;grounded;0.712;0.1384;1129;54;2.9;863;1212;89.89586639404297;1057;2517;859;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-11_2026-08-09;Allianz;Corporate;AI Overview;grounded;0.844;0.286;1990;58;1.8;855;1013;244.71236419677734;1604;1611;914;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-07-11_2026-08-09;HUK-Coburg;Haftpflicht;AI Mode;grounded;0.7017;0.1472;2221;51;3.8;842;1200;44.616188049316406;1633;4492;1185;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-11_2026-08-09;Allianz;Zahnzusatz;AI Overview;grounded;0.7824;0.2425;1439;53;2.1;838;1071;68.94852447509766;1330;1771;836;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-07-11_2026-08-09;Allianz;Hausrat;AI Mode;grounded;0.7045;0.1518;2017;51;3.2;837;1188;29.200515747070312;1591;2841;878;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-11_2026-08-09;ERGO;Krankenhauszusatz;ChatGPT;ui_mixed;0.6992;0.4127;4209;52;2.3;837;1197;148.5282003879547;3047;1838;791;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-11_2026-08-09;Allianz;Sterbegeld;AI Mode;grounded;0.6985;0.1726;2087;50;2.8;834;1194;-11.404335021972656;1588;2307;834;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-11_2026-08-09;Allianz;Haftpflicht;ChatGPT;ui_mixed;0.6939;0.1305;1622;52;3.3;832;1199;59.36925649642944;1591;2732;836;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-11_2026-08-09;Haftpflichtkasse;Haftpflicht;ChatGPT;ui_mixed;0.6922;0.1463;1818;49;4.2;830;1199;-35.28291040658951;1806;3661;867;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-11_2026-08-09;Allianz;Risikoleben;Gemini;grounded;0.6961;0.1439;1174;52;4.5;829;1191;32.60797882080078;1072;3791;849;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-11_2026-08-09;Allianz;Kfz;AI Overview;grounded;0.731;0.1617;1528;55;3.2;829;1134;127.39891815185547;1382;2972;927;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-07-11_2026-08-09;Alte Leipziger;Berufsunfähigkeit;ChatGPT;ui_mixed;0.6832;0.1486;1840;44;2.9;828;1212;-200.83383485674858;1804;2413;824;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-11_2026-08-09;ARAG;Rechtsschutz;AI Mode;grounded;0.6944;0.139;2021;52;3.2;827;1191;49.10881805419922;1482;2697;835;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-11_2026-08-09;Alte Leipziger;Berufsunfähigkeit;AI Mode;grounded;0.6799;0.0894;1181;51;3.2;824;1212;32.31262969970703;1080;2656;824;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-11_2026-08-09;Barmenia;Zahnzusatz;Gemini;grounded;0.6913;0.1616;1169;52;3.5;813;1176;46.44075012207031;1079;2846;809;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-11_2026-08-09;LV 1871;Berufsunfähigkeit;Gemini;grounded;0.6675;0.1338;1092;55;3.5;809;1212;96.50507354736328;1008;2837;805;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-11_2026-08-09;Hannoversche;Risikoleben;ChatGPT;ui_mixed;0.6717;0.1484;1795;50;3.1;800;1191;1.5227473974227905;1739;2495;806;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-11_2026-08-09;HDI;Berufsunfähigkeit;ChatGPT;ui_mixed;0.6584;0.1415;1752;50;3.9;798;1212;16.063927173614502;1721;3117;795;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-11_2026-08-09;ERGO;Krankenhauszusatz;AI Mode;grounded;0.6633;0.3939;5265;52;3.2;794;1197;62.34623718261719;1996;2214;700;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-11_2026-08-09;Allianz;Wohngebäude;Gemini;grounded;0.6658;0.1576;1203;51;3.1;793;1191;26.17059326171875;1082;2442;800;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-07-11_2026-08-09;Allianz;Zahnzusatz;Gemini;grounded;0.6743;0.1468;1062;51;3.5;793;1176;28.15363311767578;976;2717;786;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-11_2026-08-09;CosmosDirekt;Risikoleben;AI Mode;grounded;0.6608;0.1273;1875;53;3.3;787;1191;74.13607025146484;1332;2911;877;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-11_2026-08-09;Allianz;Unfall;ChatGPT;ui_mixed;0.6624;0.1496;1637;51;2.6;783;1182;28.80413055419922;1577;2016;787;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-07-11_2026-08-09;Hannoversche;Risikoleben;AI Overview;grounded;0.6848;0.1745;1314;56;2;782;1142;144.46815490722656;1194;1567;783;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-11_2026-08-09;Allianz;Unfall;AI Mode;grounded;0.6599;0.1446;2074;52;2.6;780;1182;53.38634490966797;1590;2025;786;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-11_2026-08-09;Allianz;Risikoleben;AI Overview;grounded;0.6821;0.1696;1277;53;2.8;779;1142;77.5147476196289;1145;2229;785;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-11_2026-08-09;Hannoversche;Risikoleben;Gemini;grounded;0.6516;0.1374;1121;52;2.6;776;1191;38.297996520996094;1068;1979;776;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-11_2026-08-09;HUK-Coburg;Hausrat;AI Mode;grounded;0.6524;0.1436;1908;49;3.4;775;1188;-14.697532653808594;1413;3620;1053;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-11_2026-08-09;CosmosDirekt;Kfz;Gemini;grounded;0.6481;0.0795;983;55;4.9;766;1182;85.99510192871094;937;3751;766;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-07-11_2026-08-09;HUK-Coburg;Rechtsschutz;AI Mode;grounded;0.6432;0.1291;1877;54;3.5;766;1191;112.23222351074219;1276;3000;857;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-11_2026-08-09;HUK-Coburg;Haftpflicht;Gemini;grounded;0.6375;0.1897;1763;54;4.8;765;1200;136.85442352294922;1540;6150;1284;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-07-11_2026-08-09;LV 1871;Berufsunfähigkeit;AI Mode;grounded;0.6172;0.0927;1224;52;4.1;748;1212;48.72608947753906;1044;3068;747;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-11_2026-08-09;HUK-Coburg;Hausrat;Gemini;grounded;0.6279;0.2028;1652;54;3.9;746;1188;113.63835906982422;1416;4633;1189;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-11_2026-08-09;Barmenia;Krankenhauszusatz;ChatGPT;ui_mixed;0.6216;0.1655;1688;53;4.2;744;1197;108.19159722328186;1637;3091;737;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-11_2026-08-09;CosmosDirekt;Risikoleben;Gemini;grounded;0.6247;0.1241;1012;53;3.2;744;1191;54.425010681152344;972;2360;743;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-11_2026-08-09;CosmosDirekt;Risikoleben;AI Overview;grounded;0.648;0.1708;1286;56;2.5;740;1142;134.55669403076172;1121;1831;743;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-11_2026-08-09;Allianz;Berufsunfähigkeit;Gemini;grounded;0.6073;0.1174;958;53;4.3;736;1212;55.582130432128906;861;3182;734;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-11_2026-08-09;ERGO;Sterbegeld;AI Mode;grounded;0.6131;0.4494;5435;48;3.1;732;1194;-72.53984832763672;1753;1920;621;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-11_2026-08-09;WGV;Rechtsschutz;Gemini;grounded;0.6087;0.1263;1114;57;3.6;725;1191;137.88023376464844;1000;2620;724;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-11_2026-08-09;HUK-Coburg;Rechtsschutz;Gemini;grounded;0.6012;0.1372;1210;56;4.5;716;1191;120.67137908935547;1042;3791;849;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-11_2026-08-09;HUK-Coburg;Rechtsschutz;ChatGPT;ui_mixed;0.597;0.1377;1655;54;4.1;711;1191;105.16000366210938;1500;2997;723;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-07-11_2026-08-09;Allianz;Sterbegeld;AI Overview;grounded;0.6391;0.2197;1221;51;2.2;710;1111;19.268051147460938;1091;1574;705;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-07-11_2026-08-09;ERGO;Krankenhauszusatz;Gemini;grounded;0.5931;0.3444;2663;54;3.2;710;1197;123.63988494873047;1609;1920;606;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-07-11_2026-08-09;R+V;Corporate;ChatGPT;ui_mixed;0.6565;0.1059;1843;56;4.7;709;1080;180.56690979003906;1586;3588;771;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-11_2026-08-09;Allianz;Wohngebäude;AI Overview;grounded;0.6287;0.2237;1115;55;1.9;706;1123;96.57858276367188;1047;1359;708;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-07-11_2026-08-09;HUK-Coburg;Hausrat;ChatGPT;ui_mixed;0.5922;0.1704;1801;52;3.1;703;1187;70.79961341619492;1696;2610;840;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-07-11_2026-08-09;HUK-Coburg;Rechtsschutz;AI Overview;grounded;0.618;0.1796;1234;58;2.8;702;1136;178.49373626708984;1132;2042;722;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-07-11_2026-08-09;HUK-Coburg;Corporate;ChatGPT;ui_mixed;0.6407;0.1243;2162;52;4.1;692;1080;85.21467590332031;1861;3145;762;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-11_2026-08-09;CosmosDirekt;Kfz;AI Overview;grounded;0.6041;0.1183;1118;56;3.3;685;1134;122.19280242919922;972;2281;690;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-07-11_2026-08-09;Allianz;Sterbegeld;Gemini;grounded;0.5687;0.1762;1010;50;3.3;679;1194;-0.5993576049804688;870;2261;679;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-11_2026-08-09;Hannoversche;Risikoleben;AI Mode;grounded;0.5701;0.1072;1579;51;2.4;679;1191;23.662879943847656;1173;1627;686;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-11_2026-08-09;Allianz;Hausrat;Gemini;grounded;0.5707;0.1243;1012;51;4.1;678;1188;18.208816528320312;861;2872;697;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-11_2026-08-09;ERGO;Krankenhauszusatz;AI Overview;grounded;0.6016;0.3316;2083;53;2.3;672;1117;87.1852035522461;1366;1396;599;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-11_2026-08-09;CosmosDirekt;Kfz;AI Mode;grounded;0.5609;0.091;1734;53;4.2;663;1182;75.43527221679688;1242;3075;728;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-07-11_2026-08-09;Allianz;Berufsunfähigkeit;AI Overview;grounded;0.5772;0.154;1055;54;2.4;662;1147;74.43309020996094;994;1551;660;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-11_2026-08-09;Alte Leipziger;Berufsunfähigkeit;AI Overview;grounded;0.5667;0.1365;935;56;2.8;650;1147;102.14854431152344;916;1790;646;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-11_2026-08-09;HUK-Coburg;Corporate;AI Mode;grounded;0.6009;0.1303;1607;53;3.7;649;1080;70.02610778808594;1029;3039;811;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-07-11_2026-08-09;ERGO;Sterbegeld;ChatGPT;ui_mixed;0.5427;0.4468;3690;51;2.3;648;1194;67.74833631515503;2654;1450;622;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-11_2026-08-09;HUK-Coburg;Haftpflicht;ChatGPT;ui_mixed;0.5363;0.1441;1791;51;4;643;1199;42.54449808597565;1644;3171;787;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-11_2026-08-09;DKV;Krankenhauszusatz;AI Mode;grounded;0.5372;0.1242;1660;51;3.6;643;1197;22.312484741210938;1059;2059;579;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-11_2026-08-09;Allianz;Hausrat;AI Overview;grounded;0.5717;0.1762;1022;52;2.5;642;1123;31.214828491210938;941;1663;655;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-07-11_2026-08-09;ERGO;Risikoleben;AI Mode;grounded;0.539;0.4008;5905;52;3.7;642;1191;83.89257049560547;2128;2054;558;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-11_2026-08-09;ERGO;Unfall;AI Overview;grounded;0.5723;0.3607;2258;55;1.8;637;1113;120.85933685302734;1181;945;540;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-07-11_2026-08-09;CosmosDirekt;Kfz;ChatGPT;ui_mixed;0.5372;0.073;1250;55;5.2;635;1182;116.70679265260696;1227;3286;633;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-07-11_2026-08-09;HUK-Coburg;Wohngebäude;ChatGPT;ui_mixed;0.5332;0.1358;1671;52;4.2;635;1191;50.41917419433594;1554;3368;804;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-07-11_2026-08-09;Barmenia;Krankenhauszusatz;AI Overview;grounded;0.5676;0.1591;999;59;3.1;634;1117;176.48799896240234;975;1944;631;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-11_2026-08-09;HUK-Coburg;Hausrat;AI Overview;grounded;0.5628;0.2026;1175;53;2.9;632;1123;72.27372741699219;1068;2316;790;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-07-11_2026-08-09;LV 1871;Sterbegeld;Gemini;grounded;0.5243;0.1584;908;51;3;626;1194;12.936599731445312;838;1901;625;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-11_2026-08-09;LV 1871;Berufsunfähigkeit;ChatGPT;ui_mixed;0.5165;0.1127;1395;49;4.4;626;1212;-15.301433771848679;1343;2709;621;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-11_2026-08-09;HUK-Coburg;Corporate;Gemini;grounded;0.5778;0.1709;1870;51;4.5;624;1080;32.42498016357422;1247;4166;918;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-07-11_2026-08-09;Allianz;Unfall;AI Overview;grounded;0.5597;0.1617;1012;55;2.2;623;1113;88.51879119873047;938;1351;621;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-07-11_2026-08-09;HDI;Berufsunfähigkeit;Gemini;grounded;0.5099;0.0934;762;53;4.7;618;1212;44.200538635253906;701;2888;616;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
