zeitraum;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-08-22_2026-09-20;HUK-Coburg;Rechtsschutz;ChatGPT;ui_mixed;0.6905;0.1234;3053;54;4.3;870;1260;199.21001434326172;2578;3894;907;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-22_2026-09-20;Allianz;Hausrat;AI Mode;grounded;0.6881;0.1486;1373;48;3.7;867;1260;-39.61248016357422;1115;3319;900;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-08-22_2026-09-20;Hannoversche;Risikoleben;AI Overview;grounded;0.7243;0.1176;1163;50;3.1;867;1197;-1.7114639282226562;1135;2713;875;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-08-22_2026-09-20;LV 1871;Berufsunfähigkeit;AI Mode;grounded;0.6873;0.111;1087;51;3.8;866;1260;28.462478637695312;1011;3263;867;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-08-22_2026-09-20;Allianz;Unfall;ChatGPT;ui_mixed;0.6786;0.1456;2750;52;3.4;855;1260;88.15766906738281;2451;2889;857;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-22_2026-09-20;Allianz;Risikoleben;AI Mode;grounded;0.6762;0.1314;1230;49;3.8;852;1260;-19.926536560058594;1051;3399;889;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-08-22_2026-09-20;Allianz;Unfall;AI Mode;grounded;0.6746;0.1447;1287;49;2.7;850;1260;-13.375114440917969;1134;2339;864;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-08-22_2026-09-20;ERGO;Krankenhauszusatz;AI Overview;grounded;0.7213;0.4064;3933;52;2.3;849;1177;133.58126831054688;3030;1971;849;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-08-22_2026-09-20;LV 1871;Berufsunfähigkeit;Gemini;grounded;0.673;0.1194;1039;52;3.5;848;1260;48.58769989013672;996;2909;839;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-08-22_2026-09-20;Allianz;Berufsunfähigkeit;AI Overview;grounded;0.7143;0.1176;1230;51;3.7;845;1183;14.3507080078125;1176;3096;846;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-08-22_2026-09-20;CosmosDirekt;Kfz;Gemini;grounded;0.6683;0.0822;1089;52;4.8;842;1260;45.09614562988281;1026;3991;835;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-08-22_2026-09-20;LV 1871;Berufsunfähigkeit;AI Overview;grounded;0.7084;0.1277;1336;51;3.7;838;1183;27.58618927001953;1288;3077;838;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-08-22_2026-09-20;Allianz;Zahnzusatz;AI Overview;grounded;0.7303;0.1607;1225;50;3.3;834;1142;-11.261993408203125;1164;2745;834;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-08-22_2026-09-20;HUK-Coburg;Rechtsschutz;AI Overview;grounded;0.6937;0.1509;1485;51;3.6;829;1195;36.0592041015625;1326;2992;841;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-08-22_2026-09-20;HUK-Coburg;Kfz;ChatGPT;ui_mixed;0.654;0.1136;3290;53;3;824;1260;139.2949721813202;2746;2637;873;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-22_2026-09-20;Barmenia;Zahnzusatz;Gemini;grounded;0.6532;0.1544;1129;51;3.4;823;1260;22.701927185058594;1049;2775;807;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-08-22_2026-09-20;Haftpflichtkasse;Haftpflicht;AI Overview;grounded;0.6985;0.1334;1297;50;3.8;820;1174;17.863739013671875;2051;5323;1395;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-0
2026-08-22_2026-09-20;CosmosDirekt;Risikoleben;Gemini;grounded;0.65;0.1198;1062;52;3.4;819;1260;42.03599548339844;1027;2771;811;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-08-22_2026-09-20;Alte Leipziger;Berufsunfähigkeit;AI Overview;grounded;0.6881;0.1103;1154;50;3.5;814;1183;7.96392822265625;1122;2873;814;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-08-22_2026-09-20;Allianz;Sterbegeld;Gemini;grounded;0.6413;0.1743;1117;49;3.2;808;1260;-13.122077941894531;1011;2553;798;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-08-22_2026-09-20;Allianz;Wohngebäude;AI Overview;grounded;0.6912;0.1622;1308;51;3.2;808;1169;14.238029479980469;1205;2666;839;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-08-22_2026-09-20;ERGO;Unfall;AI Overview;grounded;0.6898;0.444;3822;53;1.7;805;1167;185.95769500732422;2973;1385;806;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-08-22_2026-09-20;HUK-Coburg;Rechtsschutz;Gemini;grounded;0.6317;0.1175;1068;54;4.4;796;1260;70.75739288330078;966;3550;807;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-08-22_2026-09-20;Hannoversche;Risikoleben;ChatGPT;ui_mixed;0.6294;0.1401;3509;50;3.4;793;1260;-26.30731898546219;3289;2763;802;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-22_2026-09-20;WGV;Rechtsschutz;ChatGPT;ui_mixed;0.6286;0.1273;3149;56;2.9;792;1260;315.6160354614258;2829;2315;798;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-22_2026-09-20;Allianz;Haftpflicht;ChatGPT;ui_mixed;0.6262;0.1103;2394;52;4.8;789;1260;66.40725582838058;2179;3935;814;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-22_2026-09-20;Alte Leipziger;Berufsunfähigkeit;AI Mode;grounded;0.6238;0.0988;967;54;3.5;786;1260;71.89911651611328;923;2773;786;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-08-22_2026-09-20;Haftpflichtkasse;Haftpflicht;ChatGPT;ui_mixed;0.6206;0.096;2084;53;5;782;1260;139.56383514404297;2260;4649;927;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-22_2026-09-20;WGV;Rechtsschutz;Gemini;grounded;0.6175;0.1235;1123;55;3.5;778;1260;109.7646255493164;1018;2678;775;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-08-22_2026-09-20;HDI;Berufsunfähigkeit;AI Overview;grounded;0.6568;0.1223;1279;50;3.8;777;1183;1.0075302124023438;1218;2989;777;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-08-22_2026-09-20;HDI;Berufsunfähigkeit;ChatGPT;ui_mixed;0.6151;0.1083;2733;51;4.6;775;1260;35.63023376464844;2565;3592;786;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-22_2026-09-20;Allianz;Sterbegeld;AI Mode;grounded;0.6135;0.1628;1144;49;2.8;773;1260;-23.787254333496094;958;2182;773;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-08-22_2026-09-20;ERGO;Krankenhauszusatz;Gemini;grounded;0.6056;0.3671;3056;53;2.6;763;1260;144.17259216308594;2620;1961;767;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-08-22_2026-09-20;CosmosDirekt;Risikoleben;AI Mode;grounded;0.6032;0.1198;1121;52;2.9;760;1260;43.083824157714844;972;2187;759;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-08-22_2026-09-20;Allianz;Haftpflicht;AI Mode;grounded;0.5984;0.1138;1177;50;4.4;754;1260;-3.7906341552734375;977;3559;803;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-08-22_2026-09-20;LV 1871;Sterbegeld;Gemini;grounded;0.5929;0.1618;1037;50;2.9;747;1260;0.9800338745117188;979;2134;736;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-08-22_2026-09-20;LV 1871;Sterbegeld;ChatGPT;ui_mixed;0.5921;0.1453;2626;52;4;746;1260;101.03046417236328;2384;2996;746;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-22_2026-09-20;CosmosDirekt;Kfz;AI Overview;grounded;0.6313;0.0913;1169;52;4.1;743;1177;55.27644348144531;1109;3068;743;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-08-22_2026-09-20;DKV;Krankenhauszusatz;ChatGPT;ui_mixed;0.5889;0.1118;2289;51;4.4;742;1260;37.840362548828125;1962;3406;767;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-22_2026-09-20;Allianz;Hausrat;Gemini;grounded;0.5865;0.1198;1033;50;4.2;739;1260;-0.1017913818359375;946;3243;769;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-08-22_2026-09-20;ERGO;Krankenhauszusatz;AI Mode;grounded;0.5865;0.3552;3096;53;2.2;739;1260;129.51831817626953;2353;1601;734;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-08-22_2026-09-20;CosmosDirekt;Kfz;ChatGPT;ui_mixed;0.5825;0.0796;2305;54;5.3;734;1260;161.2218427658081;2059;3898;735;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-22_2026-09-20;ERGO;Sterbegeld;AI Overview;grounded;0.6236;0.4481;3438;49;2.5;734;1177;-57.429222106933594;2583;1819;739;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-08-22_2026-09-20;DKV;Krankenhauszusatz;AI Overview;grounded;0.6236;0.1478;1430;51;3;734;1177;27.449691772460938;1270;2231;739;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-08-22_2026-09-20;Allianz;Berufsunfähigkeit;AI Mode;grounded;0.5817;0.1042;1020;50;3.8;733;1260;7.981109619140625;888;2753;734;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-08-22_2026-09-20;WGV;Rechtsschutz;AI Overview;grounded;0.6117;0.1275;1255;54;3.7;731;1195;96.41668701171875;1213;2705;738;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-08-22_2026-09-20;HDI;Berufsunfähigkeit;Gemini;grounded;0.5762;0.1001;871;51;4.3;726;1260;9.471832275390625;828;3060;718;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-08-22_2026-09-20;Barmenia;Zahnzusatz;AI Mode;grounded;0.5746;0.1315;1077;52;3.4;724;1260;33.853065490722656;936;2508;732;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-08-22_2026-09-20;Allianz;Krankenhauszusatz;ChatGPT;ui_mixed;0.5746;0.1002;2051;52;4.8;724;1260;84.39561462402344;1865;3525;727;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-22_2026-09-20;LV 1871;Sterbegeld;AI Overview;grounded;0.6151;0.1387;1064;50;3.1;724;1177;-5.423858642578125;1022;2269;725;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-08-22_2026-09-20;CosmosDirekt;Risikoleben;ChatGPT;ui_mixed;0.573;0.1121;2807;51;4.3;722;1260;70.15557697415352;2603;3117;723;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-22_2026-09-20;HUK24;Hausrat;ChatGPT;ui_mixed;0.5735;0.1451;2896;52;3.2;722;1259;119.76878449320793;2516;2320;724;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-22_2026-09-20;HUK-Coburg;Hausrat;AI Overview;grounded;0.6089;0.1253;1063;51;3.5;713;1171;26.05474853515625;937;2576;730;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-08-22_2026-09-20;HUK-Coburg;Hausrat;Gemini;grounded;0.5651;0.1068;921;53;3.3;712;1260;45.67266082763672;782;2288;699;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-08-22_2026-09-20;Barmenia;Krankenhauszusatz;AI Overview;grounded;0.6024;0.1175;1137;54;4;709;1177;81.22799682617188;1101;2833;709;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-08-22_2026-09-20;Allianz;Berufsunfähigkeit;Gemini;grounded;0.5611;0.0969;843;52;4.2;707;1260;29.156326293945312;771;2920;693;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
