zeitraum;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-07-04_2026-08-02;Allianz;Risikoleben;ChatGPT;ui_mixed;0.6902;0.1538;1426;51;3.1;764;1107;23.57341;1396;2326;762;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-04_2026-08-02;Allianz;Haftpflicht;ChatGPT;ui_mixed;0.6726;0.1384;1357;52;3.1;750;1115;47.72567;1342;2307;753;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-04_2026-08-02;Allianz;Zahnzusatz;Gemini;grounded;0.6868;0.1667;1035;53;3.4;750;1092;48.325966;944;2519;747;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-04_2026-08-02;HUK-Coburg;Haftpflicht;AI Mode;grounded;0.6658;0.1435;2036;51;3.4;743;1116;37.170601;1494;3396;994;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-04_2026-08-02;ERGO;Krankenhauszusatz;ChatGPT;ui_mixed;0.6667;0.3831;3017;53;2.4;742;1113;121.573593;2172;1690;699;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-04_2026-08-02;Alte Leipziger;Berufsunfähigkeit;Gemini;grounded;0.656;0.1451;987;56;2.9;740;1128;100.073593;909;2122;740;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-04_2026-08-02;Haftpflichtkasse;Haftpflicht;ChatGPT;ui_mixed;0.6619;0.1511;1482;49;4;738;1115;-24.955261;1414;2897;730;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-04_2026-08-02;Barmenia;Zahnzusatz;Gemini;grounded;0.6676;0.1637;1016;53;3.5;729;1092;58.753693;940;2521;729;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-04_2026-08-02;Allianz;Hausrat;AI Mode;grounded;0.6576;0.1512;1879;51;3.1;726;1104;44.87558;1506;2393;760;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-04_2026-08-02;Allianz;Wohngebäude;Gemini;grounded;0.6495;0.1686;1098;51;3.1;719;1107;23.338974;963;2233;728;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-07-04_2026-08-02;LV 1871;Berufsunfähigkeit;Gemini;grounded;0.6356;0.1464;996;56;3.4;717;1128;102.03614;897;2465;716;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-04_2026-08-02;Allianz;Risikoleben;Gemini;grounded;0.645;0.1469;1003;52;4.5;714;1107;34.437683;922;3313;735;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-04_2026-08-02;Allianz;Sterbegeld;AI Mode;grounded;0.6405;0.1821;2087;50;2.8;711;1110;-1.181046;1591;1984;711;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-04_2026-08-02;Allianz;Unfall;AI Mode;grounded;0.6466;0.1596;2208;52;2.4;710;1098;72.716774;1683;1699;718;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-04_2026-08-02;R+V;Corporate;ChatGPT;ui_mixed;0.6491;0.1012;1745;56;4.6;701;1080;158.562096;1377;3310;719;kw_cba70138-7408-42d6-9ae4-e090d6179e7f;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-04_2026-08-02;HDI;Berufsunfähigkeit;ChatGPT;ui_mixed;0.6197;0.1509;1439;50;3.8;699;1128;5.842407;1420;2634;695;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-04_2026-08-02;Allianz;Unfall;ChatGPT;ui_mixed;0.6321;0.1492;1289;51;2.5;694;1098;30.663544;1265;1727;696;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-07-04_2026-08-02;Alte Leipziger;Berufsunfähigkeit;AI Mode;grounded;0.6152;0.0868;1049;51;3.2;694;1128;22.614944;964;2215;694;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-04_2026-08-02;Hannoversche;Risikoleben;AI Overview;grounded;0.66;0.1785;1119;56;2.1;691;1047;125.96949;1010;1445;690;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-04_2026-08-02;Allianz;Risikoleben;AI Overview;grounded;0.659;0.1759;1103;54;2.7;690;1047;84.560898;983;1846;695;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-04_2026-08-02;HUK-Coburg;Corporate;ChatGPT;ui_mixed;0.638;0.1224;2109;52;4.2;689;1080;83.837593;1809;3212;771;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-04_2026-08-02;Alte Leipziger;Berufsunfähigkeit;ChatGPT;ui_mixed;0.6099;0.1494;1425;44;2.9;688;1128;-170.686728;1401;1951;684;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-04_2026-08-02;Hannoversche;Risikoleben;ChatGPT;ui_mixed;0.6197;0.147;1363;50;3;686;1107;7.571495;1327;2098;689;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-04_2026-08-02;CosmosDirekt;Kfz;Gemini;grounded;0.6211;0.0793;861;55;4.9;682;1098;84.824623;814;3371;682;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-07-04_2026-08-02;ERGO;Krankenhauszusatz;AI Mode;grounded;0.611;0.3695;4736;51;3.3;680;1113;48.03196;1659;1970;592;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-04_2026-08-02;HUK-Coburg;Corporate;AI Mode;grounded;0.6278;0.1285;1669;54;3.6;678;1080;91.561432;1056;3029;833;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-07-04_2026-08-02;ARAG;Rechtsschutz;AI Mode;grounded;0.6043;0.1308;1806;52;3.1;669;1107;56.839165;1354;2098;674;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-04_2026-08-02;HUK-Coburg;Hausrat;Gemini;grounded;0.6042;0.2099;1444;54;4;667;1104;95.526344;1251;4278;1083;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-04_2026-08-02;Hannoversche;Risikoleben;Gemini;grounded;0.6016;0.1351;922;53;2.7;666;1107;48.90567;883;1770;665;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-04_2026-08-02;HUK-Coburg;Haftpflicht;Gemini;grounded;0.5959;0.1879;1499;54;4.7;665;1116;114.810455;1315;5321;1125;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-07-04_2026-08-02;CosmosDirekt;Risikoleben;Gemini;grounded;0.5953;0.1286;878;53;3.1;659;1107;57.544693;838;2039;658;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-04_2026-08-02;HUK-Coburg;Hausrat;AI Mode;grounded;0.5969;0.1349;1677;50;3.4;659;1104;-2.202812;1258;2959;864;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-04_2026-08-02;CosmosDirekt;Risikoleben;AI Mode;grounded;0.5827;0.1231;1668;53;3.5;645;1107;72.349663;1187;2548;734;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-04_2026-08-02;Barmenia;Krankenhauszusatz;ChatGPT;ui_mixed;0.575;0.1667;1313;54;4.2;640;1113;91.631561;1278;2632;633;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-04_2026-08-02;Allianz;Berufsunfähigkeit;Gemini;grounded;0.5665;0.1253;852;54;4.3;639;1128;64.759117;759;2755;639;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-04_2026-08-02;Allianz;Wohngebäude;AI Overview;grounded;0.6123;0.2358;982;54;1.9;638;1042;81.274017;909;1190;642;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-07-04_2026-08-02;HUK-Coburg;Rechtsschutz;AI Mode;grounded;0.5763;0.1286;1775;55;3.4;638;1107;119.055298;1174;2384;704;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-04_2026-08-02;CosmosDirekt;Risikoleben;AI Overview;grounded;0.6074;0.1729;1084;56;2.5;636;1047;117.39566;937;1572;640;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-04_2026-08-02;ERGO;Krankenhauszusatz;Gemini;grounded;0.5714;0.3092;2072;54;3.5;636;1113;93.222122;1128;1836;532;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-07-04_2026-08-02;LV 1871;Berufsunfähigkeit;AI Mode;grounded;0.5621;0.0935;1130;53;4;634;1128;48.391861;942;2511;634;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-04_2026-08-02;CosmosDirekt;Kfz;AI Overview;grounded;0.6006;0.1231;1008;57;3.3;633;1054;125.097336;879;2106;639;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-07-04_2026-08-02;WGV;Rechtsschutz;Gemini;grounded;0.57;0.1317;994;58;3.4;631;1107;144.061363;886;2170;630;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-04_2026-08-02;ERGO;Sterbegeld;AI Mode;grounded;0.5667;0.413;4733;48;3.3;629;1110;-69.52874;1402;1755;526;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-04_2026-08-02;HUK-Coburg;Rechtsschutz;Gemini;grounded;0.5655;0.1433;1082;56;4.4;626;1107;115.932854;910;3376;762;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-04_2026-08-02;Allianz;Sterbegeld;AI Overview;grounded;0.5981;0.2216;1044;51;2.2;616;1030;12.053856;919;1353;615;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-07-04_2026-08-02;HUK-Coburg;Rechtsschutz;AI Overview;grounded;0.5785;0.1835;1039;59;2.6;608;1051;167.262939;956;1637;622;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-07-04_2026-08-02;HUK-Coburg;Corporate;Gemini;grounded;0.5611;0.1671;1888;51;4.4;606;1080;16.835136;1204;4012;904;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-07-04_2026-08-02;Allianz;Hausrat;AI Overview;grounded;0.5739;0.1878;910;52;2.4;598;1042;34.356018;836;1467;610;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-07-04_2026-08-02;AXA;Haftpflicht;AI Mode;grounded;0.5358;0.1004;1424;49;4.1;598;1116;-22.772835;1161;2547;623;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-04_2026-08-02;HUK-Coburg;Rechtsschutz;ChatGPT;ui_mixed;0.5402;0.1383;1256;54;4;598;1107;84.286407;1187;2415;608;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-07-04_2026-08-02;HUK-Coburg;Hausrat;ChatGPT;ui_mixed;0.5408;0.1668;1359;53;3;597;1104;73.361526;1302;2128;707;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-07-04_2026-08-02;ADAC;Kfz;AI Mode;grounded;0.5428;0.1168;2072;56;3.7;596;1098;176.741669;1387;2079;567;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-07-04_2026-08-02;Allianz;Hausrat;Gemini;grounded;0.5389;0.1296;892;51;4;595;1104;14.95208;757;2479;615;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-04_2026-08-02;Allianz;Rechtsschutz;AI Mode;grounded;0.5375;0.1126;1555;52;3.8;595;1107;43.312752;1187;2236;594;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-04_2026-08-02;DKV;Krankenhauszusatz;AI Mode;grounded;0.5337;0.1315;1686;52;3.6;594;1113;32.185234;1053;1919;535;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-04_2026-08-02;Allianz;Berufsunfähigkeit;AI Overview;grounded;0.5564;0.1631;917;54;2.3;592;1064;68.723221;864;1361;592;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-04_2026-08-02;Allianz;Sterbegeld;Gemini;grounded;0.5306;0.1947;920;51;3.2;589;1110;8.30175;768;1877;589;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-04_2026-08-02;Debeka;Corporate;ChatGPT;ui_mixed;0.537;0.0948;1634;54;4.7;580;1080;106.341499;1439;2704;572;kw_f2523300-5701-448f-bdc2-826cacdc7496;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-04_2026-08-02;HUK-Coburg;Haftpflicht;ChatGPT;ui_mixed;0.5166;0.1459;1431;51;3.8;576;1115;36.581383;1345;2668;699;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-04_2026-08-02;ERGO;Risikoleben;AI Mode;grounded;0.5185;0.3869;5243;52;3.9;574;1107;78.546913;1814;1952;497;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-04_2026-08-02;CosmosDirekt;Kfz;ChatGPT;ui_mixed;0.51;0.0716;989;56;5.2;560;1098;112.005104;981;2886;558;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-07-04_2026-08-02;Allianz;Unfall;AI Overview;grounded;0.5415;0.1697;896;55;2.1;555;1025;80.868446;823;1181;557;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-07-04_2026-08-02;HDI;Berufsunfähigkeit;Gemini;grounded;0.492;0.1038;706;54;4.6;555;1128;55.272377;632;2566;555;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-04_2026-08-02;HUK-Coburg;Haftpflicht;AI Overview;grounded;0.5389;0.1913;1076;57;3.6;554;1028;139.024162;978;2791;773;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-0
2026-07-04_2026-08-02;DKV;Krankenhauszusatz;Gemini;grounded;0.4969;0.1571;1053;50;3.5;553;1113;-6.265556;735;1654;474;kw_fc06628b-b4a3-4ca9-92c1-2ad1f28241de;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-07-04_2026-08-02;ERGO;Sterbegeld;ChatGPT;ui_mixed;0.4973;0.4132;2565;51;2.5;552;1110;38.589279;1804;1325;529;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-04_2026-08-02;HUK-Coburg;Wohngebäude;ChatGPT;ui_mixed;0.4977;0.1373;1324;52;4.1;551;1107;54.723038;1257;2787;688;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-07-04_2026-08-02;Alte Leipziger;Berufsunfähigkeit;AI Overview;grounded;0.5169;0.1401;788;57;2.8;550;1064;108.833687;775;1555;550;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-04_2026-08-02;ERGO;Zahnzusatz;Gemini;grounded;0.5018;0.3188;1979;50;3.3;548;1092;-2.47509;1220;1577;471;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-04_2026-08-02;Barmenia;Krankenhauszusatz;AI Overview;grounded;0.5384;0.1647;847;59;2.9;547;1016;156.796646;827;1568;545;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-04_2026-08-02;ERGO;Krankenhauszusatz;AI Overview;grounded;0.5354;0.3097;1593;54;2.6;544;1016;69.006172;970;1237;475;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-04_2026-08-02;HUK-Coburg;Hausrat;AI Overview;grounded;0.5202;0.1979;959;54;2.9;542;1042;71.407066;883;1962;686;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
