zeitraum;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-07-18_2026-08-16;Alte Leipziger;Berufsunfähigkeit;AI Mode;grounded;0.7284;0.0925;1327;53;3.2;944;1296;67.79174041748047;1215;2976;944;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-18_2026-08-16;Allianz;Haftpflicht;AI Mode;grounded;0.7282;0.1352;2179;52;3.9;935;1284;57.048675537109375;1813;3917;1001;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-18_2026-08-16;CosmosDirekt;Risikoleben;AI Mode;grounded;0.7294;0.1291;2040;53;3.2;930;1275;101.91816711425781;1515;3268;1018;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-18_2026-08-16;Allianz;Hausrat;AI Mode;grounded;0.7303;0.1473;2079;51;3.4;929;1272;30.195968627929688;1645;3286;979;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-18_2026-08-16;HUK-Coburg;Haftpflicht;AI Mode;grounded;0.7235;0.1468;2366;53;4;929;1284;98.2218246459961;1782;5389;1341;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-07-18_2026-08-16;Haftpflichtkasse;Haftpflicht;Gemini;grounded;0.7165;0.1211;1299;52;3.9;920;1284;47.92546081542969;1334;4200;1071;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-07-18_2026-08-16;Allianz;Berufsunfähigkeit;AI Mode;grounded;0.7091;0.1311;1882;52;3.6;919;1296;63.13639831542969;1543;3259;918;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-18_2026-08-16;Allianz;Sterbegeld;AI Mode;grounded;0.7144;0.1631;2061;50;2.9;913;1278;-6.2938385009765625;1633;2661;913;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-18_2026-08-16;Haftpflichtkasse;Haftpflicht;ChatGPT;ui_mixed;0.7108;0.1339;2248;50;4.4;912;1283;-16.325352728366852;2289;4359;992;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-18_2026-08-16;ERGO;Krankenhauszusatz;AI Mode;grounded;0.708;0.4147;5804;52;2.9;907;1281;97.94607543945312;2479;2361;814;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-18_2026-08-16;Hannoversche;Risikoleben;Gemini;grounded;0.709;0.1398;1326;52;2.4;904;1275;39.840301513671875;1258;2173;902;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-18_2026-08-16;ERGO;Krankenhauszusatz;ChatGPT;ui_mixed;0.7034;0.4338;6196;52;2.3;901;1281;169.69441437721252;4514;1970;864;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-18_2026-08-16;Allianz;Wohngebäude;Gemini;grounded;0.7004;0.1514;1351;51;3.2;893;1275;22.896278381347656;1223;2829;897;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-07-18_2026-08-16;Allianz;Corporate;Gemini;grounded;0.8241;0.2451;2564;54;2.7;890;1080;116.30398559570312;1549;2676;979;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-07-18_2026-08-16;LV 1871;Berufsunfähigkeit;Gemini;grounded;0.6867;0.1231;1170;54;3.5;890;1296;88.71724700927734;1106;3133;886;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-18_2026-08-16;HDI;Berufsunfähigkeit;ChatGPT;ui_mixed;0.6852;0.1304;2293;50;4;888;1296;18.280881702899933;2214;3607;892;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-18_2026-08-16;Allianz;Zahnzusatz;AI Overview;grounded;0.7696;0.22;1496;52;2.3;885;1150;65.21623992919922;1395;2011;881;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-07-18_2026-08-16;HUK-Coburg;Rechtsschutz;AI Mode;grounded;0.6941;0.1311;2034;55;3.7;885;1275;146.99111938476562;1444;3807;1031;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-18_2026-08-16;HUK-Coburg;Hausrat;AI Mode;grounded;0.6942;0.1518;2142;50;3.5;883;1272;-1.44183349609375;1599;4281;1239;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-07-18_2026-08-16;Allianz;Haftpflicht;ChatGPT;ui_mixed;0.6867;0.1202;2019;52;3.7;881;1283;67.5817198753357;1941;3296;893;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-18_2026-08-16;Hannoversche;Risikoleben;ChatGPT;ui_mixed;0.6894;0.1496;2601;50;3.1;879;1275;-1.5606439709663391;2472;2720;889;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-18_2026-08-16;Allianz;Kfz;AI Overview;grounded;0.7242;0.1548;1615;54;3.4;877;1211;123.84101104736328;1488;3307;987;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-07-18_2026-08-16;Barmenia;Zahnzusatz;Gemini;grounded;0.6952;0.1561;1298;52;3.5;876;1260;37.902099609375;1195;3070;867;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-18_2026-08-16;HUK-Coburg;Haftpflicht;Gemini;grounded;0.676;0.1898;2036;54;4.8;868;1284;151.62078094482422;1765;6917;1453;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-07-18_2026-08-16;Allianz;Zahnzusatz;Gemini;grounded;0.6841;0.1366;1136;51;3.5;862;1260;17.414146423339844;1052;2995;852;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-07-18_2026-08-16;Allianz;Risikoleben;AI Overview;grounded;0.6971;0.1638;1396;53;3;854;1225;72.01486206054688;1250;2554;858;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-18_2026-08-16;Allianz;Corporate;AI Overview;grounded;0.8274;0.2825;2086;57;1.8;853;1031;239.72313690185547;1725;1624;914;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-07-18_2026-08-16;Hannoversche;Risikoleben;AI Overview;grounded;0.6963;0.168;1431;56;2;853;1225;145.86469268798828;1297;1723;848;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-18_2026-08-16;HUK-Coburg;Hausrat;Gemini;grounded;0.6682;0.1952;1870;54;3.9;850;1272;132.86490631103516;1618;5148;1322;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-18_2026-08-16;Allianz;Unfall;ChatGPT;ui_mixed;0.6698;0.1411;2082;51;2.8;848;1266;58.71824645996094;1970;2370;853;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-07-18_2026-08-16;CosmosDirekt;Kfz;Gemini;grounded;0.669;0.0777;1094;54;4.9;847;1266;79.64997863769531;1047;4138;844;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-07-18_2026-08-16;LV 1871;Berufsunfähigkeit;AI Mode;grounded;0.6535;0.0909;1305;53;4.2;847;1296;71.32393646240234;1133;3520;846;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-07-18_2026-08-16;Barmenia;Krankenhauszusatz;ChatGPT;ui_mixed;0.6573;0.1583;2261;54;4.3;842;1281;154.95267510414124;2171;3603;841;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-07-18_2026-08-16;Allianz;Unfall;AI Mode;grounded;0.6651;0.1364;2042;52;2.6;842;1266;79.4308853149414;1612;2196;846;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-18_2026-08-16;CosmosDirekt;Risikoleben;AI Overview;grounded;0.6849;0.1707;1454;55;2.4;839;1225;136.6452407836914;1272;2028;837;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-07-18_2026-08-16;CosmosDirekt;Risikoleben;Gemini;grounded;0.6565;0.1206;1144;53;3.2;837;1275;56.16295623779297;1100;2682;835;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-07-18_2026-08-16;ERGO;Sterbegeld;AI Mode;grounded;0.6502;0.4771;6029;48;2.9;831;1278;-84.4874038696289;2216;2072;723;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-07-18_2026-08-16;Allianz;Berufsunfähigkeit;Gemini;grounded;0.6381;0.1094;1040;53;4.4;827;1296;52.50475311279297;953;3612;823;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-18_2026-08-16;WGV;Rechtsschutz;Gemini;grounded;0.6447;0.1232;1262;57;3.7;822;1275;148.93472290039062;1141;3055;821;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-18_2026-08-16;HUK-Coburg;Rechtsschutz;ChatGPT;ui_mixed;0.6447;0.1377;2388;54;4.3;822;1275;153.96303415298462;2040;3648;852;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-07-18_2026-08-16;Hannoversche;Risikoleben;AI Mode;grounded;0.6369;0.1084;1712;52;2.3;812;1275;48.489501953125;1336;1908;818;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-18_2026-08-16;HUK-Coburg;Rechtsschutz;Gemini;grounded;0.6329;0.1316;1348;56;4.4;807;1275;133.88947296142578;1184;4187;942;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-07-18_2026-08-16;ERGO;Krankenhauszusatz;AI Overview;grounded;0.6728;0.3524;2579;53;2.2;806;1198;110.64384460449219;1781;1596;733;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-18_2026-08-16;HUK-Coburg;Hausrat;ChatGPT;ui_mixed;0.6341;0.1738;2647;52;3.4;806;1271;76.13511914014816;2423;3388;1010;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-07-18_2026-08-16;ERGO;Krankenhauszusatz;Gemini;grounded;0.6284;0.3695;3290;54;2.9;805;1281;161.77457427978516;2158;2068;709;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-07-18_2026-08-16;Allianz;Sterbegeld;Gemini;grounded;0.6244;0.1662;1147;50;3.4;798;1278;-4.1139678955078125;1006;2736;795;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-18_2026-08-16;Allianz;Sterbegeld;AI Overview;grounded;0.6642;0.2147;1372;51;2.3;795;1197;12.923393249511719;1229;1841;787;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-07-18_2026-08-16;Allianz;Hausrat;Gemini;grounded;0.6164;0.1196;1146;51;4.3;784;1272;17.404991149902344;996;3410;797;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-07-18_2026-08-16;HUK-Coburg;Rechtsschutz;AI Overview;grounded;0.642;0.1745;1384;57;3;782;1218;187.2761688232422;1267;2410;813;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-07-18_2026-08-16;Allianz;Wohngebäude;AI Overview;grounded;0.6426;0.2115;1230;54;2;773;1203;98.56355285644531;1167;1521;775;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-07-18_2026-08-16;LV 1871;Berufsunfähigkeit;ChatGPT;ui_mixed;0.5965;0.1209;2125;50;4.3;773;1296;11.703198492527008;1993;3350;776;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-07-18_2026-08-16;CosmosDirekt;Kfz;AI Mode;grounded;0.6043;0.0895;1788;53;4.4;765;1266;84.3580551147461;1313;3585;823;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-07-18_2026-08-16;ERGO;Sterbegeld;ChatGPT;ui_mixed;0.5955;0.4567;5623;51;2.3;761;1278;84.54206037521362;4124;1672;741;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-07-18_2026-08-16;Alte Leipziger;Berufsunfähigkeit;AI Overview;grounded;0.6144;0.1353;1093;55;2.8;752;1224;102.69014739990234;1064;2091;739;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-18_2026-08-16;ERGO;Unfall;AI Mode;grounded;0.5932;0.4392;6576;53;2.5;751;1266;131.28797912597656;1960;1522;615;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-07-18_2026-08-16;WGV;Rechtsschutz;AI Mode;grounded;0.5835;0.0834;1294;55;3.8;744;1275;113.50900268554688;1035;2890;753;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-07-18_2026-08-16;CosmosDirekt;Kfz;AI Overview;grounded;0.6144;0.1156;1206;56;3.4;744;1211;122.41082000732422;1053;2515;747;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-07-18_2026-08-16;Barmenia;Krankenhauszusatz;AI Mode;grounded;0.5753;0.0747;1045;54;3.9;737;1281;78.64862060546875;915;2867;735;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-07-18_2026-08-16;LV 1871;Sterbegeld;Gemini;grounded;0.5736;0.1522;1050;50;3;733;1278;5.3087310791015625;979;2181;731;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-07-18_2026-08-16;HUK-Coburg;Hausrat;AI Overview;grounded;0.6057;0.2067;1374;53;2.9;728;1202;77.17174530029297;1251;2689;921;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-07-18_2026-08-16;Barmenia;Krankenhauszusatz;AI Overview;grounded;0.601;0.1556;1139;58;3.3;720;1198;187.88741302490234;1106;2348;714;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-07-18_2026-08-16;HUK-Coburg;Haftpflicht;ChatGPT;ui_mixed;0.5612;0.1497;2514;52;4.3;720;1283;68.64926493167877;2249;3987;918;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-07-18_2026-08-16;Allianz;Berufsunfähigkeit;AI Overview;grounded;0.5858;0.1435;1159;53;2.5;717;1224;68.53756713867188;1096;1786;711;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-07-18_2026-08-16;CosmosDirekt;Kfz;ChatGPT;ui_mixed;0.5664;0.0767;1756;54;5.2;717;1266;130.82806554436684;1666;3711;717;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-07-18_2026-08-16;ERGO;Risikoleben;AI Mode;grounded;0.5608;0.4145;6547;52;3.4;715;1275;106.80428314208984;2561;2175;632;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-07-18_2026-08-16;ERGO;Unfall;AI Overview;grounded;0.6039;0.3743;2693;55;1.6;715;1184;155.86229705810547;1498;964;617;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-07-18_2026-08-16;HUK-Coburg;Wohngebäude;ChatGPT;ui_mixed;0.5608;0.1432;2420;51;4.6;715;1275;56.72654366493225;2204;4397;964;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-07-18_2026-08-16;CosmosDirekt;Risikoleben;ChatGPT;ui_mixed;0.5584;0.1125;1955;52;4.3;712;1275;80.34082219004631;1893;3053;711;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-07-18_2026-08-16;HDI;Berufsunfähigkeit;Gemini;grounded;0.5448;0.0897;853;52;4.6;706;1296;38.908912658691406;808;3236;704;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-07-18_2026-08-16;HUK-Coburg;Corporate;ChatGPT;ui_mixed;0.6491;0.1339;2497;53;4;701;1080;130.94675505161285;2129;3224;799;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-07-18_2026-08-16;ERGO;Zahnzusatz;AI Mode;grounded;0.554;0.429;6202;50;2.7;698;1260;14.794853210449219;2215;1611;589;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-07-18_2026-08-16;Allianz;Unfall;AI Overview;grounded;0.5878;0.1587;1142;55;2.2;696;1184;101.81256866455078;1067;1524;695;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
