zeitraum;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-08-01_2026-08-30;Allianz;Sterbegeld;ChatGPT;ui_mixed;0.8492;0.2379;4029;52;2;1070;1260;158.56916117668152;3546;2158;1071;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-01_2026-08-30;HUK24;Kfz;AI Mode;grounded;0.8413;0.1283;1849;49;2.7;1060;1260;-22.231170654296875;1295;2659;983;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-08-01_2026-08-30;ARAG;Rechtsschutz;AI Overview;grounded;0.8716;0.2326;1881;54;2.6;1052;1207;134.7303695678711;1741;2735;1050;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-08-01_2026-08-30;HUK-Coburg;Kfz;Gemini;grounded;0.8294;0.1302;1772;51;3.2;1045;1260;30.641983032226562;1427;3401;1067;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-08-01_2026-08-30;Allianz;Berufsunfähigkeit;ChatGPT;ui_mixed;0.8198;0.1591;3763;52;3.3;1033;1260;104.86313453316689;3448;3415;1036;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01_2026-08-30;Allianz;Risikoleben;ChatGPT;ui_mixed;0.8048;0.1361;3197;51;3.6;1014;1260;61.4559501260519;2884;3689;1019;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01_2026-08-30;Alte Leipziger;Berufsunfähigkeit;ChatGPT;ui_mixed;0.7992;0.1327;3138;48;3.6;1007;1260;-126.42201834917068;2967;3695;1013;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01_2026-08-30;HUK24;Kfz;ChatGPT;ui_mixed;0.796;0.1384;3957;53;3.2;1003;1260;174.5533618181944;3227;3149;987;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01_2026-08-30;Allianz;Corporate;ChatGPT;ui_mixed;0.9157;0.2219;4762;55;2.6;989;1080;414.39152121543884;4180;2830;1073;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-08-01_2026-08-30;Allianz;Wohngebäude;ChatGPT;ui_mixed;0.773;0.1548;3442;51;2.7;974;1260;79.20901018381119;3021;2619;978;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-08-01_2026-08-30;Allianz;Wohngebäude;AI Mode;grounded;0.7659;0.1696;1464;49;2.5;965;1260;-18.505943298339844;1215;2479;984;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-08-01_2026-08-30;Allianz;Zahnzusatz;AI Mode;grounded;0.7651;0.174;1585;50;3.1;964;1260;8.870521545410156;1190;3029;964;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-08-01_2026-08-30;Alte Leipziger;Berufsunfähigkeit;Gemini;grounded;0.7579;0.1268;1169;52;2.9;955;1260;46.71514129638672;1117;2691;942;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-08-01_2026-08-30;HUK-Coburg;Kfz;AI Overview;grounded;0.7943;0.1488;1580;53;2.7;954;1201;75.67415618896484;1329;2541;933;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-08-01_2026-08-30;Hannoversche;Risikoleben;AI Mode;grounded;0.7476;0.1401;1485;52;2.3;942;1260;39.550384521484375;1201;2188;947;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-08-01_2026-08-30;Allianz;Hausrat;ChatGPT;ui_mixed;0.7456;0.1611;3162;52;3;938;1258;107.8652816414833;2865;2904;963;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-01_2026-08-30;Barmenia;Krankenhauszusatz;AI Mode;grounded;0.7437;0.1424;1331;54;4;937;1260;103.06764221191406;1176;3720;936;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-08-01_2026-08-30;CosmosDirekt;Risikoleben;AI Mode;grounded;0.7349;0.1397;1481;53;2.7;926;1260;60.921409606933594;1180;2563;933;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-08-01_2026-08-30;Hannoversche;Risikoleben;Gemini;grounded;0.7294;0.1452;1311;51;2.4;919;1260;19.551307678222656;1231;2171;915;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-08-01_2026-08-30;Alte Leipziger;Berufsunfähigkeit;AI Mode;grounded;0.7294;0.1106;1146;54;3.2;919;1260;86.37435150146484;1067;2986;919;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-08-01_2026-08-30;Allianz;Risikoleben;Gemini;grounded;0.7262;0.1363;1231;50;4.1;915;1260;10.118247985839844;1131;3805;928;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-08-01_2026-08-30;Allianz;Risikoleben;AI Mode;grounded;0.7214;0.1275;1352;49;3.9;909;1260;-30.89081573486328;1063;3643;934;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-08-01_2026-08-30;HUK24;Kfz;AI Overview;grounded;0.756;0.1359;1443;53;2.7;908;1201;86.63888549804688;1291;2348;856;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-08-01_2026-08-30;Allianz;Corporate;AI Mode;grounded;0.8398;0.2744;2771;52;2.4;907;1080;65.78153991699219;1486;2385;1003;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-08-01_2026-08-30;LV 1871;Berufsunfähigkeit;ChatGPT;ui_mixed;0.7198;0.1347;3184;52;4;907;1260;87.22524547576904;2860;3680;911;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01_2026-08-30;Allianz;Kfz;AI Overview;grounded;0.751;0.1522;1616;53;3.5;902;1201;99.79515075683594;1531;3592;1038;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-08-01_2026-08-30;Allianz;Corporate;Gemini;grounded;0.8343;0.2507;2463;54;2.6;901;1080;129.40408325195312;1575;2508;975;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-08-01_2026-08-30;ERGO;Krankenhauszusatz;ChatGPT;ui_mixed;0.7135;0.4387;8345;51;2.4;899;1260;168.1751959323883;6283;2191;895;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01_2026-08-30;Allianz;Wohngebäude;Gemini;grounded;0.7111;0.1547;1312;50;3;896;1260;5.525871276855469;1212;2670;902;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-08-01_2026-08-30;Allianz;Risikoleben;AI Overview;grounded;0.7333;0.163;1349;52;3.2;891;1215;57.66795349121094;1240;2890;905;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-08-01_2026-08-30;Allianz;Hausrat;AI Mode;grounded;0.7056;0.1551;1521;47;3.5;889;1260;-67.05011749267578;1143;3329;942;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-08-01_2026-08-30;Barmenia;Krankenhauszusatz;ChatGPT;ui_mixed;0.7032;0.162;3081;54;4.5;886;1260;229.54943108558655;2884;3960;888;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-08-01_2026-08-30;Haftpflichtkasse;Haftpflicht;Gemini;grounded;0.7032;0.1178;1215;50;4.1;886;1260;12.515739440917969;1510;4922;1212;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-08-01_2026-08-30;ERGO;Krankenhauszusatz;AI Mode;grounded;0.7016;0.3681;3440;52;2.3;884;1260;95.82415771484375;2410;2032;866;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-08-01_2026-08-30;CosmosDirekt;Risikoleben;AI Overview;grounded;0.7169;0.1637;1355;54;2.4;871;1215;106.24349212646484;1258;2116;865;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-08-01_2026-08-30;HUK-Coburg;Rechtsschutz;AI Mode;grounded;0.6905;0.1397;1482;54;3.7;870;1260;87.08116149902344;1053;3272;878;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-08-01_2026-08-30;Haftpflichtkasse;Haftpflicht;ChatGPT;ui_mixed;0.6855;0.1158;2425;51;4.8;863;1259;65.40503412485123;2552;4763;1001;kw_ee997b6b-0b50-4c31-a8d2-117f911f9a1d;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01_2026-08-30;Hannoversche;Risikoleben;AI Overview;grounded;0.707;0.1527;1264;54;2.2;859;1215;96.180908203125;1207;1921;856;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-08-01_2026-08-30;ERGO;Sterbegeld;ChatGPT;ui_mixed;0.681;0.445;7535;51;2.4;858;1260;77.03038740158081;5825;2100;868;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-08-01_2026-08-30;ERGO;Krankenhauszusatz;AI Overview;grounded;0.7234;0.3462;2692;53;2.1;858;1186;130.0262222290039;2179;1778;841;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-08-01_2026-08-30;Allianz;Sterbegeld;AI Mode;grounded;0.6802;0.1605;1301;48;3.2;857;1260;-34.55284118652344;1007;2743;856;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-08-01_2026-08-30;Allianz;Zahnzusatz;AI Overview;grounded;0.7485;0.2019;1350;52;2.6;857;1145;48.99847412109375;1265;2244;853;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-08-01_2026-08-30;Allianz;Unfall;ChatGPT;ui_mixed;0.6786;0.1418;2621;52;3.2;855;1260;85.27853393554688;2382;2780;859;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-08-01_2026-08-30;HUK-Coburg;Kfz;ChatGPT;ui_mixed;0.6786;0.1139;3256;53;3;855;1260;139.50693774223328;2721;2706;897;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01_2026-08-30;Allianz;Corporate;AI Overview;grounded;0.8173;0.2641;2133;56;1.9;850;1040;218.86222076416016;1780;1745;915;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-08-01_2026-08-30;Barmenia;Zahnzusatz;Gemini;grounded;0.6738;0.1568;1222;51;3.4;849;1260;19.823318481445312;1135;2809;833;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-08-01_2026-08-30;Hannoversche;Risikoleben;ChatGPT;ui_mixed;0.6722;0.1446;3397;50;3.2;847;1260;-9.396493554115295;3190;2783;858;kw_405d8864-19c4-42fe-bba2-632e0b5cb463;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01_2026-08-30;LV 1871;Berufsunfähigkeit;Gemini;grounded;0.669;0.1155;1064;53;3.5;843;1260;58.54798889160156;1008;2910;835;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-08-01_2026-08-30;HUK-Coburg;Rechtsschutz;ChatGPT;ui_mixed;0.669;0.1235;2928;54;4.4;843;1260;208.1065918803215;2437;3824;865;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-08-01_2026-08-30;Allianz;Wohngebäude;AI Overview;grounded;0.7067;0.2037;1292;53;2.2;836;1183;73.47477722167969;1241;1830;843;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-08-01_2026-08-30;CosmosDirekt;Kfz;Gemini;grounded;0.6619;0.0796;1083;53;4.7;834;1260;66.22247314453125;1019;3903;826;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-08-01_2026-08-30;CosmosDirekt;Kfz;AI Mode;grounded;0.6571;0.0899;1296;51;4.1;828;1260;15.078887939453125;985;3420;833;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-08-01_2026-08-30;Allianz;Sterbegeld;AI Overview;grounded;0.6922;0.2004;1289;50;2.5;823;1189;1.4585647583007812;1178;2075;816;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-08-01_2026-08-30;Allianz;Berufsunfähigkeit;AI Mode;grounded;0.6524;0.1153;1195;51;3.9;822;1260;17.06214141845703;961;3185;824;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-08-01_2026-08-30;HDI;Berufsunfähigkeit;ChatGPT;ui_mixed;0.65;0.1166;2758;51;4.3;819;1260;33.564521074295044;2582;3541;826;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-08-01_2026-08-30;Allianz;Haftpflicht;ChatGPT;ui_mixed;0.6481;0.113;2365;51;4.4;816;1259;64.82352149486542;2171;3638;833;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-08-01_2026-08-30;WGV;Rechtsschutz;Gemini;grounded;0.6468;0.1243;1203;56;3.5;815;1260;128.3080291748047;1092;2810;814;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-08-01_2026-08-30;LV 1871;Berufsunfähigkeit;AI Mode;grounded;0.6468;0.0995;1031;51;4.3;815;1260;25.164520263671875;898;3502;815;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-08-01_2026-08-30;CosmosDirekt;Risikoleben;Gemini;grounded;0.6452;0.1182;1068;52;3.3;813;1260;45.389007568359375;1030;2645;808;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-08-01_2026-08-30;Allianz;Sterbegeld;Gemini;grounded;0.6437;0.1656;1110;49;3.3;811;1260;-18.390625;992;2651;801;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-08-01_2026-08-30;HUK-Coburg;Rechtsschutz;Gemini;grounded;0.6389;0.1172;1134;54;4.1;805;1260;84.93562316894531;998;3314;804;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-08-01_2026-08-30;Allianz;Zahnzusatz;Gemini;grounded;0.6365;0.1331;1037;50;3.4;802;1260;6.040077209472656;962;2664;786;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-08-01_2026-08-30;Alte Leipziger;Berufsunfähigkeit;AI Overview;grounded;0.6714;0.1342;1120;54;3;801;1193;90.44319915771484;1096;2396;788;kw_710231e9-9bb9-4e6f-b810-2ed740dd650a;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-08-01_2026-08-30;ERGO;Krankenhauszusatz;Gemini;grounded;0.6302;0.3633;3112;53;2.6;794;1260;154.39173889160156;2600;2071;785;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-08-01_2026-08-30;HUK-Coburg;Haftpflicht;AI Mode;grounded;0.627;0.1026;1147;53;4.4;790;1260;45.246910095214844;877;3552;799;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-08-01_2026-08-30;Allianz;Berufsunfähigkeit;Gemini;grounded;0.619;0.1057;974;51;4.1;780;1260;23.104583740234375;888;3150;771;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-08-01_2026-08-30;Allianz;Haftpflicht;AI Mode;grounded;0.6167;0.1176;1315;49;4.6;777;1260;-21.31268310546875;1011;3905;843;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-08-01_2026-08-30;Allianz;Unfall;AI Mode;grounded;0.6151;0.1342;1299;51;2.8;775;1260;10.896278381347656;1041;2215;781;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-08-01_2026-08-30;Allianz;Hausrat;Gemini;grounded;0.6135;0.1209;1077;50;4.2;773;1260;7.57220458984375;954;3303;779;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-08-01_2026-08-30;HUK-Coburg;Rechtsschutz;AI Overview;grounded;0.6396;0.1604;1297;56;3.3;772;1207;153.47588348388672;1191;2535;777;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-08-01_2026-08-30;WGV;Rechtsschutz;AI Mode;grounded;0.6111;0.1117;1185;56;4.1;770;1260;111.64887237548828;926;3155;770;kw_2f265088-42d6-4e5a-be60-e1fb53cf72ed;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-08-01_2026-08-30;Barmenia;Zahnzusatz;AI Mode;grounded;0.6103;0.1209;1101;53;3.8;769;1260;47.39935302734375;918;2954;769;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-08-01_2026-08-30;Allianz;Berufsunfähigkeit;AI Overview;grounded;0.6412;0.136;1135;53;3.1;765;1193;67.58837890625;1090;2339;759;kw_342f76c4-22e8-4d9e-88ae-7467637fabce;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-08-01_2026-08-30;ERGO;Sterbegeld;AI Mode;grounded;0.6063;0.4437;3597;48;2.3;764;1260;-71.4579086303711;2320;1725;752;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-08-01_2026-08-30;CosmosDirekt;Kfz;ChatGPT;ui_mixed;0.6056;0.0823;2353;54;5;763;1260;163.7242890894413;2127;3845;763;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-08-01_2026-08-30;ERGO;Unfall;AI Mode;grounded;0.6056;0.3898;3774;54;1.8;763;1260;208.58029174804688;2384;1342;749;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-08-01_2026-08-30;ERGO;Unfall;AI Overview;grounded;0.6426;0.3679;2717;55;1.5;757;1178;187.12608337402344;2019;1086;735;kw_72b70c33-531d-42d6-ad89-bb108f7b2149;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-08-01_2026-08-30;HUK-Coburg;Hausrat;AI Mode;grounded;0.6;0.1122;1100;49;3.4;756;1260;-15.141838073730469;830;2574;758;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-08-01_2026-08-30;CosmosDirekt;Kfz;AI Overview;grounded;0.6278;0.1076;1143;55;3.6;754;1201;100.2981948852539;1053;2674;752;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-08-01_2026-08-30;LV 1871;Sterbegeld;Gemini;grounded;0.5976;0.1568;1051;50;2.8;753;1260;-5.166595458984375;977;2064;743;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-08-01_2026-08-30;Barmenia;Krankenhauszusatz;AI Overview;grounded;0.6189;0.145;1127;57;3.6;734;1186;154.7145004272461;1094;2597;730;kw_0e2665be-83a3-4949-82da-c819c80811eb;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-08-01_2026-08-30;LV 1871;Sterbegeld;AI Mode;grounded;0.581;0.1214;984;50;3.2;732;1260;5.4479217529296875;850;2345;732;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-08-01_2026-08-30;HanseMerkur;Reise;AI Mode;grounded;0.8078;0.3319;1204;53;2;727;900;65.01615142822266;933;1483;727;kw_b1155354-e344-4376-96a5-8ca40a83f686;to_fc3a3fc3-dbef-4b2d-8fca-188036706c22;google-1
2026-08-01_2026-08-30;CosmosDirekt;Risikoleben;ChatGPT;ui_mixed;0.5746;0.1094;2569;52;4.3;724;1260;75.05330866575241;2416;3144;724;kw_416a8247-b080-4eab-b6c8-321a4b64165d;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-08-01_2026-08-30;HUK-Coburg;Haftpflicht;Gemini;grounded;0.5746;0.1068;1102;53;4.5;724;1260;55.284996032714844;847;3197;716;kw_f44f05b7-81d2-4406-a71d-63905ffd5147;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-08-01_2026-08-30;HDI;Berufsunfähigkeit;AI Mode;grounded;0.569;0.0932;966;53;3.9;717;1260;45.159568786621094;864;2791;716;kw_c7659191-f1a7-4cad-8459-3bed51c2f014;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-08-01_2026-08-30;HUK24;Hausrat;ChatGPT;ui_mixed;0.5652;0.1436;2818;52;3.2;711;1258;104.06926527619362;2427;2225;706;kw_a0454bcf-ab56-49f2-be73-30bcdd057ce9;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-08-01_2026-08-30;LV 1871;Sterbegeld;AI Overview;grounded;0.5946;0.1651;1062;51;2.7;707;1189;21.207916259765625;997;1849;697;kw_86ce8865-81a6-4155-aa6e-7907ead2806a;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
