zeitraum;marke;thema;engine;engine_typ;visibility;share_of_voice;mention_count;sentiment;position;visibility_count;visibility_total;sentiment_sum;sentiment_count;position_sum;position_count;brand_id;topic_id;model_channel_id
2026-06-18_2026-07-17;ADAC;Hausrat;Gemini;grounded;0.0256;0.0081;28;47;4.4;23;900;-1.07965087890625;17;71;16;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-06-18_2026-07-17;ADAC;Kfz;AI Mode;grounded;0.5011;0.1829;1706;54;3.1;451;900;80.13525390625;928;1308;427;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-06-18_2026-07-17;ADAC;Kfz;AI Overview;grounded;0.4847;0.1248;687;61;3.9;413;852;116.13721466064453;546;1538;395;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-06-18_2026-07-17;ADAC;Kfz;ChatGPT;ui_mixed;0.3911;0.0837;694;59;3.8;352;900;107.84758228063583;596;1298;341;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-06-18_2026-07-17;ADAC;Kfz;Gemini;grounded;0.3233;0.0667;430;59;5.6;291;900;56.691558837890625;309;1555;276;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-06-18_2026-07-17;ADAC;Krankenhauszusatz;AI Mode;grounded;0.0011;0.0002;1;;;1;900;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-06-18_2026-07-17;ADAC;Krankenhauszusatz;AI Overview;grounded;0;0;0;;;0;769;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-06-18_2026-07-17;ADAC;Krankenhauszusatz;ChatGPT;ui_mixed;0;0;0;;;0;900;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-06-18_2026-07-17;ADAC;Krankenhauszusatz;Gemini;grounded;0.0011;0.0003;1;48;12;1;900;-0.038543701171875;1;12;1;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-06-18_2026-07-17;ADAC;Rechtsschutz;AI Mode;grounded;0.3767;0.1263;878;50;2.8;339;900;2.2145919799804688;546;902;321;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-06-18_2026-07-17;ADAC;Rechtsschutz;AI Overview;grounded;0.3712;0.1602;564;58;2.4;314;846;76.26407623291016;469;738;309;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-06-18_2026-07-17;ADAC;Rechtsschutz;ChatGPT;ui_mixed;0.2422;0.1096;536;58;3.9;218;900;68.55473348498344;443;813;210;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-06-18_2026-07-17;ADAC;Rechtsschutz;Gemini;grounded;0.2589;0.1066;481;59;4.3;233;900;53.37272644042969;299;983;226;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-06-18_2026-07-17;ADAC;Risikoleben;AI Mode;grounded;0.0044;0.0026;16;54;5;4;900;0.5891265869140625;8;20;4;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-06-18_2026-07-17;ADAC;Risikoleben;AI Overview;grounded;0.0025;0.0006;2;53;9.5;2;800;0.12833404541015625;2;19;2;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-06-18_2026-07-17;ADAC;Risikoleben;ChatGPT;ui_mixed;0;0;0;;;0;900;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-06-18_2026-07-17;ADAC;Risikoleben;Gemini;grounded;0;0;0;;;0;900;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-06-18_2026-07-17;ADAC;Sterbegeld;AI Mode;grounded;0;0;0;;;0;900;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-06-18_2026-07-17;ADAC;Sterbegeld;AI Overview;grounded;0.0012;0.0003;1;49;3;1;817;-0.010406494140625;1;3;1;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-06-18_2026-07-17;ADAC;Sterbegeld;ChatGPT;ui_mixed;0.0111;0.0041;13;50;4.3;10;900;-0.0951385498046875;11;34;8;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-06-18_2026-07-17;ADAC;Sterbegeld;Gemini;grounded;0.0022;0.0009;2;;;2;900;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-06-18_2026-07-17;ADAC;Unfall;AI Mode;grounded;0.0856;0.0382;267;48;2.7;77;900;-6.6855621337890625;158;186;70;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-06-18_2026-07-17;ADAC;Unfall;AI Overview;grounded;0.0279;0.0099;31;53;3;23;824;1.6253662109375;27;66;22;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-06-18_2026-07-17;ADAC;Unfall;ChatGPT;ui_mixed;0.2633;0.0776;372;52;3.5;237;900;14.342849731445312;339;829;237;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-06-18_2026-07-17;ADAC;Unfall;Gemini;grounded;0.0822;0.0305;96;49;3.8;74;900;-1.1450653076171875;74;269;71;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_36268653-52e5-4a61-80ff-efa9980c3019;google-2
2026-06-18_2026-07-17;ADAC;Wohngebäude;AI Mode;grounded;0.0467;0.0222;104;56;4.4;42;900;2.8054656982421875;25;88;20;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-06-18_2026-07-17;ADAC;Wohngebäude;AI Overview;grounded;0.0072;0.0031;8;47;4.2;6;834;-0.3117218017578125;6;21;5;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-06-18_2026-07-17;ADAC;Wohngebäude;ChatGPT;ui_mixed;0;0;0;;;0;900;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-06-18_2026-07-17;ADAC;Wohngebäude;Gemini;grounded;0;0;0;;;0;900;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-06-18_2026-07-17;ADAC;Zahnzusatz;AI Mode;grounded;0;0;0;;;0;870;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-06-18_2026-07-17;ADAC;Zahnzusatz;AI Overview;grounded;0;0;0;;;0;749;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-06-18_2026-07-17;ADAC;Zahnzusatz;ChatGPT;ui_mixed;0;0;0;;;0;870;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-06-18_2026-07-17;ADAC;Zahnzusatz;Gemini;grounded;0;0;0;;;0;870;;;;;kw_21144abf-1bfd-461e-8ad5-9c49a15b79c3;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-06-18_2026-07-17;ARAG;Berufsunfähigkeit;AI Mode;grounded;0;0;0;;;0;900;;;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-06-18_2026-07-17;ARAG;Berufsunfähigkeit;AI Overview;grounded;0;0;0;;;0;851;;;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-06-18_2026-07-17;ARAG;Berufsunfähigkeit;ChatGPT;ui_mixed;0;0;0;;;0;900;;;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-06-18_2026-07-17;ARAG;Berufsunfähigkeit;Gemini;grounded;0;0;0;;;0;900;;;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-06-18_2026-07-17;ARAG;Corporate;AI Mode;grounded;0.1389;0.0211;248;55;5.6;150;1080;15.9273681640625;169;825;148;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-06-18_2026-07-17;ARAG;Corporate;AI Overview;grounded;0.0358;0.0088;53;76;5;35;977;21.15074920654297;40;174;35;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-06-18_2026-07-17;ARAG;Corporate;ChatGPT;ui_mixed;0.0583;0.0092;147;55;5.8;63;1080;11.714157104492188;122;361;62;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
2026-06-18_2026-07-17;ARAG;Corporate;Gemini;grounded;0.0287;0.0056;64;60;7;31;1080;7.7305755615234375;38;218;31;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-2
2026-06-18_2026-07-17;ARAG;Haftpflicht;AI Mode;grounded;0.0511;0.0082;54;49;5.7;46;900;-1.3354034423828125;47;255;45;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-1
2026-06-18_2026-07-17;ARAG;Haftpflicht;AI Overview;grounded;0.005;0.0012;4;55;4.8;4;807;0.43733978271484375;4;19;4;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-0
2026-06-18_2026-07-17;ARAG;Haftpflicht;ChatGPT;ui_mixed;0.02;0.0053;27;55;4.9;18;900;2.8540496826171875;26;89;18;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;openai-0
2026-06-18_2026-07-17;ARAG;Haftpflicht;Gemini;grounded;0.0133;0.0049;19;52;4.9;12;900;0.497528076171875;13;59;12;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_aee384a0-e1c3-4a8b-a19a-4ca59b5357bf;google-2
2026-06-18_2026-07-17;ARAG;Hausrat;AI Mode;grounded;0.0089;0.0013;8;42;4.6;8;900;-1.126220703125;7;32;7;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-1
2026-06-18_2026-07-17;ARAG;Hausrat;AI Overview;grounded;0.0086;0.0034;10;50;3.6;7;812;0.0709075927734375;10;25;7;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-0
2026-06-18_2026-07-17;ARAG;Hausrat;ChatGPT;ui_mixed;0.0511;0.0126;55;52;5;46;900;2.196563720703125;54;230;46;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_32407d98-398d-4651-8a4e-016e1399d6e7;openai-0
2026-06-18_2026-07-17;ARAG;Hausrat;Gemini;grounded;0.01;0.0044;15;54;4.2;9;900;0.7374267578125;10;38;9;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_32407d98-398d-4651-8a4e-016e1399d6e7;google-2
2026-06-18_2026-07-17;ARAG;Kfz;AI Mode;grounded;0.0411;0.0054;50;55;6;37;900;4.230613708496094;45;209;35;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_ab40fe22-1afe-4e68-805b-802485151a67;google-1
2026-06-18_2026-07-17;ARAG;Kfz;AI Overview;grounded;0;0;0;;;0;852;;;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_ab40fe22-1afe-4e68-805b-802485151a67;google-0
2026-06-18_2026-07-17;ARAG;Kfz;ChatGPT;ui_mixed;0;0;0;;;0;900;;;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_ab40fe22-1afe-4e68-805b-802485151a67;openai-0
2026-06-18_2026-07-17;ARAG;Kfz;Gemini;grounded;0.0011;0.0005;3;55;8;1;900;0.2858428955078125;3;8;1;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_ab40fe22-1afe-4e68-805b-802485151a67;google-2
2026-06-18_2026-07-17;ARAG;Krankenhauszusatz;AI Mode;grounded;0.1478;0.0336;172;50;4.1;133;900;-0.4876556396484375;157;550;134;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_35c4f140-3751-464e-898f-4a180d9dede7;google-1
2026-06-18_2026-07-17;ARAG;Krankenhauszusatz;AI Overview;grounded;0.1938;0.0875;208;57;3.4;149;769;30.44367218017578;203;502;148;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_35c4f140-3751-464e-898f-4a180d9dede7;google-0
2026-06-18_2026-07-17;ARAG;Krankenhauszusatz;ChatGPT;ui_mixed;0.2411;0.0872;340;54;4.4;217;900;25.925857543945312;317;938;215;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_35c4f140-3751-464e-898f-4a180d9dede7;openai-0
2026-06-18_2026-07-17;ARAG;Krankenhauszusatz;Gemini;grounded;0.3856;0.1473;504;54;4;347;900;34.72785186767578;427;1386;346;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_35c4f140-3751-464e-898f-4a180d9dede7;google-2
2026-06-18_2026-07-17;ARAG;Rechtsschutz;AI Mode;grounded;0.5511;0.1965;1366;50;2.6;496;900;6.7030487060546875;958;1272;495;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-1
2026-06-18_2026-07-17;ARAG;Rechtsschutz;AI Overview;grounded;0.682;0.2829;996;57;2.1;577;846;116.99977111816406;879;1218;576;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-0
2026-06-18_2026-07-17;ARAG;Rechtsschutz;ChatGPT;ui_mixed;0.7911;0.378;1849;57;1.8;712;900;221.63596995174885;1694;1298;710;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;openai-0
2026-06-18_2026-07-17;ARAG;Rechtsschutz;Gemini;grounded;0.7411;0.3435;1550;53;3;667;900;67.25845336914062;1110;1961;662;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_7c373751-e069-4d80-a80f-2b38f3200230;google-2
2026-06-18_2026-07-17;ARAG;Risikoleben;AI Mode;grounded;0.0311;0.0071;43;58;4.9;28;900;5.660491943359375;35;137;28;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-1
2026-06-18_2026-07-17;ARAG;Risikoleben;AI Overview;grounded;0.025;0.0071;24;65;3.5;20;800;7.0807952880859375;24;69;20;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-0
2026-06-18_2026-07-17;ARAG;Risikoleben;ChatGPT;ui_mixed;0.0289;0.02;91;53;11.3;26;900;5.336921691894531;88;304;27;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;openai-0
2026-06-18_2026-07-17;ARAG;Risikoleben;Gemini;grounded;0.0089;0.0046;16;56;7.6;8;900;1.248779296875;11;61;8;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_4f01314d-b91e-4d28-b1d2-c9766bc59021;google-2
2026-06-18_2026-07-17;ARAG;Sterbegeld;AI Mode;grounded;0.0022;0.0003;2;47;2.5;2;900;-0.13421630859375;2;5;2;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-1
2026-06-18_2026-07-17;ARAG;Sterbegeld;AI Overview;grounded;0;0;0;;;0;817;;;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-0
2026-06-18_2026-07-17;ARAG;Sterbegeld;ChatGPT;ui_mixed;0;0;0;;;0;900;;;;;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_f80fc734-ee26-454b-9cf1-513db3025a9b;openai-0
2026-06-18_2026-07-17;ARAG;Sterbegeld;Gemini;grounded;0.0011;0.0004;1;48;9;1;900;-0.0343170166015625;1;9;1;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_f80fc734-ee26-454b-9cf1-513db3025a9b;google-2
2026-06-18_2026-07-17;ARAG;Unfall;AI Mode;grounded;0.0233;0.0056;39;49;4.7;21;900;-0.856536865234375;35;99;21;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_36268653-52e5-4a61-80ff-efa9980c3019;google-1
2026-06-18_2026-07-17;ARAG;Unfall;AI Overview;grounded;0.0073;0.0026;8;48;6.3;6;824;-0.238311767578125;7;38;6;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_36268653-52e5-4a61-80ff-efa9980c3019;google-0
2026-06-18_2026-07-17;ARAG;Unfall;ChatGPT;ui_mixed;0.1111;0.0313;150;56;4.5;100;900;16.219253540039062;137;438;97;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_36268653-52e5-4a61-80ff-efa9980c3019;openai-0
2026-06-18_2026-07-17;ARAG;Unfall;Gemini;grounded;0.0089;0.0035;11;52;4.5;8;900;0.3169097900390625;8;36;8;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_36268653-52e5-4a61-80ff-efa9980c3019;google-2
2026-06-18_2026-07-17;ARAG;Wohngebäude;AI Mode;grounded;0.0344;0.0098;46;54;5.5;31;900;2.995819091796875;34;159;29;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-1
2026-06-18_2026-07-17;ARAG;Wohngebäude;AI Overview;grounded;0.012;0.0042;11;53;2.8;10;834;0.682342529296875;10;28;10;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-0
2026-06-18_2026-07-17;ARAG;Wohngebäude;ChatGPT;ui_mixed;0.0067;0.0012;6;49;5.7;6;900;-0.065704345703125;6;34;6;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;openai-0
2026-06-18_2026-07-17;ARAG;Wohngebäude;Gemini;grounded;0.0033;0.0009;3;49;2;3;900;-0.046478271484375;3;6;3;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_46f0cd58-f9a5-4750-809d-4a79507d3d6b;google-2
2026-06-18_2026-07-17;ARAG;Zahnzusatz;AI Mode;grounded;0.1345;0.0243;125;49;4.6;117;870;-1.2105865478515625;120;527;115;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-1
2026-06-18_2026-07-17;ARAG;Zahnzusatz;AI Overview;grounded;0.0374;0.0105;29;52;6;28;749;1.19610595703125;29;167;28;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-0
2026-06-18_2026-07-17;ARAG;Zahnzusatz;ChatGPT;ui_mixed;0.0782;0.0219;96;57;4.3;68;870;13.043426513671875;89;294;68;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_603de878-38c2-43b4-b0d5-6db538278bcc;openai-0
2026-06-18_2026-07-17;ARAG;Zahnzusatz;Gemini;grounded;0.0839;0.0209;80;57;5.9;73;870;10.49481201171875;76;428;73;kw_263dfe94-8f54-40a8-afb2-64ed223b9ffa;to_603de878-38c2-43b4-b0d5-6db538278bcc;google-2
2026-06-18_2026-07-17;AXA;Berufsunfähigkeit;AI Mode;grounded;0.2333;0.0733;383;49;5.5;210;900;-4.5702362060546875;309;1178;214;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-1
2026-06-18_2026-07-17;AXA;Berufsunfähigkeit;AI Overview;grounded;0.0928;0.0273;86;52;3.8;79;851;3.098297119140625;82;293;78;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-0
2026-06-18_2026-07-17;AXA;Berufsunfähigkeit;ChatGPT;ui_mixed;0.1767;0.0431;215;53;5;159;900;12.102941483259201;210;787;157;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;openai-0
2026-06-18_2026-07-17;AXA;Berufsunfähigkeit;Gemini;grounded;0.0611;0.0153;56;53;4.8;55;900;3.4283599853515625;54;255;53;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_573d31e2-d142-4ddd-ae71-76dfefe9fc30;google-2
2026-06-18_2026-07-17;AXA;Corporate;AI Mode;grounded;0.3778;0.0824;968;54;4;408;1080;47.237518310546875;536;1698;424;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-1
2026-06-18_2026-07-17;AXA;Corporate;AI Overview;grounded;0.219;0.0609;365;60;3.2;214;977;50.1658935546875;263;697;215;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;google-0
2026-06-18_2026-07-17;AXA;Corporate;ChatGPT;ui_mixed;0.4639;0.0885;1410;56;4.7;501;1080;120.92649894952774;1057;2480;528;kw_3f6dd0b5-07f6-4f8e-bd1c-226bf4c95a30;to_2fdf20cf-1a72-40a0-a1a1-ec205345878a;openai-0
